48|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy - Business Insider http://dlvr.it/QRZGKR pic.twitter.com/kDRARzJALk|991862235751268353|0.7191
49|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy (ALK) http://dlvr.it/QRYhSv pic.twitter.com/FT9HkgHVBs|991817469152002048|0.8203
50|Alaska Airlines introduces cheaper airfare with a no frills ticket option ttps://ihr.fm/2I7RInG|991697068078108672|0.8769
51|Alaska Airlines is joining Delta, American, and United and launching a basic-economy class — but the cheap tickets come with a catch, Business Insider https://goo.gl/FhgjUo # thebudgettravel|991529248614768640|0.7441
52|The spring 2018 # commencement will be held Sunday, May 6 from 1 to 3:30 p.m. at the # Alaska Airlines Center. Guest tickets are required for entry http://bit.ly/2HLz4Pp pic.twitter.com/CU72Ltez7w|991489952679538688|0.4613
53|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy (ALK) # travel_industry https://cmun.it/blognk  | Get your [Free] content here:https://commun.it/grow-your-followers/?tc=c1&aid=content_33&origin=content …|991482511724285953|0.7413
54|Fyde discovered and instantly blocked an active Alaska Airlines phishing campaign that asks users to complete a short survey in exchange for two airline tickets. pic.twitter.com/c3DYn87cAW|991395120636280832|0.6191
55|Alaska Airlines has opened its first lounge at New York's Kennedy Airport. Located on the mezzanine level of Terminal 7, the lounge is open to all first-class ticket holders as well as to Alaska Lounge members. Day passes are available for $45. Alaska... https://bit.ly/2jkdqXD|991334517016350720|0.6598
56|Offer for free tickets from Alaska Airlines is a scam | PunditFact http://www.politifact.com/punditfact/statements/2018/apr/30/blog-posting/offer-free-tickets-alaska-airlines-scam/ … # SmartNews|991156368575946752|0.7993
57|Offer for free tickets from Alaska Airlines is a scam - PolitiFact (blog) https://ift.tt/2rcb6po|991145786347065344|0.5016
58|Offer for free tickets from Alaska Airlines is a scam - PolitiFact (blog) http://dlvr.it/QRL211|991133588304220160|0.5016
59|Offer for free tickets from Alaska Airlines is a scam - PolitiFact (blog) http://dlvr.it/QRKr4H|991118111725178880|0.5016
60|RT Ultrascan419 Offer for free tickets from Alaska Airlines is a scam: Despite a post you might have seen on Facebook, Alaska Airlines is not offering two free tickets in exchange for completing a survey. "You have been selected to take part in our … http://dlvr.it/QRKM3G ""|991083402500759556|0.6699
61|Offer for free tickets from Alaska Airlines is a scam: Despite a post you might have seen on Facebook, Alaska Airlines is not offering two free tickets in exchange for completing a survey. You have been selected to take part in our short survey to get 2… http://dlvr.it/QRKM3G"|991081503630098432|0.6093
62|Offer for free tickets from Alaska Airlines is a scam https://ift.tt/2HFDFCp|991021197587607553|0.7993
63|Offer for free tickets from Alaska Airlines is a scam. http://tinyurl.com/yd3jno6b|991019766075674627|0.7993
64|Alaska Airlines Saver Fare discount tickets better than basic economy https://search.app.goo.gl/3jiYV  Shared from my Google feed|990943854198075392|0.8406
65|Finance: Alaska Airlines’ new discount ticket has one huge advantage over American, Delta, and United’s basic economy (ALK) http://hisprideblog.com/2108/finance-alaska-airlines-new-discount-ticket-has-one-huge-advantage-over-american-delta-and-uniteds-basic-economy-alk/ …|990943853396901888|0.8204
66|Alaska Airlines' new <b>discount</b> ticket has one huge advantage over American, Delta… https://goo.gl/fb/kZEUxb|990833083824799745|0.7303
67|Alaska Airlines Saver Fare discount tickets better than basic ... - Business Insider https://ift.tt/2r8ZPqq|990736895624859648|0.8664
68|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy http://www.businessinsider.com/alaska-airlines-saver-fare-basic-economy-cheap-tickets-details-2018-4 …pic.twitter.com/wug0CTgZLB|990726851147456513|0.8205
69|Alaska Airlines’ new discount ticket has one huge advantage over American, Delta, and United’s basic economy https://www.businessinsider.my/alaska-airlines-saver-fare-basic-economy-cheap-tickets-details-2018-4/?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter#link_time=1525017903 …pic.twitter.com/mqLnkVWqu0|990685328104132608|0.8205
70|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy http://www.businessinsider.com/alaska-airlines-saver-fare-basic-economy-cheap-tickets-details-2018-4 …|990662184937115648|0.8205
71|Alaska Airlines will introduce a discount ticket this fall called the Saver Fare. Saver Fare tickets are similar to the basic economy offerings on American, Delta, and United. However, Alaska's Saver Fare is less restrictive in tha…https://lnkd.in/gNmh7Va  https://lnkd.in/gZF9Czv|990643612038778881|0.9597
72|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy - Business Insider https://ift.tt/2r7HRE5|990641201043968000|0.7191
73|Alaska Airlines' new discount ticket has one huge advantage over https://ift.tt/2HzsFdU|990631599187333120|0.8194
74|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy - Business Insider http://dlvr.it/QRBMBq|990629532909518848|0.7191
75|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy - Business Insider http://dlvr.it/QRB9H0|990616938865803264|0.7191
76|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy https://read.bi/2JA9rl8  via @ businessinsider|990615915870982145|0.8205
77|Alaska Airlines Saver Fare discount tickets better than basic economy http://www.businessinsider.com/alaska-airlines-saver-fare-basic-economy-cheap-tickets-details-2018-4 …|990615259340791808|0.9307
78|Alaska Airlines Saver Fare discount tickets better than basic economy http://www.businessinsider.com/alaska-airlines-saver-fare-basic-economy-cheap-tickets-details-2018-4 …|990615032445767680|0.9307
79|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy - Business Insider Business Insider Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic econom… https://ift.tt/2HB9vjW|990608256878956544|0.7261
80|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy - Business Insider http://dlvr.it/QRB2Y4|990607746708914176|0.7191
81|Finance: Alaska Airlines’ new discount ticket has one huge advantage over American, Delta, and United’s basic economy (ALK) https://www.zodfa.com/2018/04/29/finance-alaska-airlines-new-discount-ticket-has-one-huge-advantage-over-american-delta-and-uniteds-basic-economy-alk/ …pic.twitter.com/foZRHg2xCp|990604956997750785|0.8204
82|Alaska Airlines will introduce a discount ticket this fall called the Saver Fare. Saver Fare tickets are similar to the basic economy... https://ekorpe.com/finance-alaska-airlines039-new-discount-ticket-has-one-huge-advantage-over-american-delta-and-united039s-basic-economy-alk/ …|990603701638311936|0.9
83|LIVE FEED Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's ... https://ift.tt/2soLpCg|990602420223905792|0.8205
84|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy https://read.bi/2JA9rl8  via @ businessinsider|990600907682402304|0.8205
85|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy. http://tinyurl.com/ycn5qzb4|990599766575726592|0.8205
86|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy - Business Insider http://dlvr.it/QR9v7s|990597177763282944|0.7191
87|Finance: Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy (ALK) http://s.einnews.com/Qv46Qna4ZQ|990591610554642433|0.8204
88|I'm at Alaska Airlines Ticket Counter in SeaTac, WA w/ @semiras1905 @ djskeemmatik @ 1angell18 @ angiecshin9311 @ runwiththehurdhttps://www.swarmapp.com/c/daqGGeba26x|990589923194437632|0.76
89|According to Alaska Airlines, Saver Fare tickets are expected to generate about $100 million in revenue during 2019. # Travel # airlines http://www.businessinsider.com/alaska-airlines-saver-fare-basic-economy-cheap-tickets-details-2018-4 …pic.twitter.com/kshUbTZ8Cj|990588021979348993|0.8561
90|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy (ALK) http://dlvr.it/QR9klT pic.twitter.com/uaWBhuWzA4|990586452877631488|0.8203
91|I've just posted a new blog: Finance: Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy (ALK) https://ift.tt/2Jzv590  Latest from LexxyTech Corporations|990582080500371456|0.6202
92|Alaska Airlines’ new discount ticket has one huge advantage over American, Delta, and United’s basic economy https://www.businessinsider.my/alaska-airlines-saver-fare-basic-economy-cheap-tickets-details-2018-4/?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter#link_time=1525008056 …pic.twitter.com/mDyBi6bGNT|990581850765774849|0.8205
93|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy - Business Insider http://dlvr.it/QR9dVk|990579438696873984|0.7191
94|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy (ALK) https://ift.tt/2raB5NN pic.twitter.com/wW2oe8YoQE|990579305225818112|0.8203
95|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy fare https://read.bi/2JA9rl8  pic.twitter.com/QFeeuL2KrZ|990578324283019265|0.9483
96|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy (ALK) https://ift.tt/2vWtnN4|990578233669292032|0.8203
97|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy (ALK) https://ift.tt/2vWtnN4|990577966823428097|0.8203
98|# New post # Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy has been published on SAllBuzz - https://sallbuzz.com/alaska-airlines-new-discount-ticket-has-one-huge-advantage-over-american-delta-and-uniteds-basic-economy/ …pic.twitter.com/GMGMuSj3ri|990576548343369728|0.7065
99|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy (ALK) http://dlvr.it/QR9b61 pic.twitter.com/BMPatNK3d5|990576447537332224|0.8203
100|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy (ALK) https://ift.tt/2raB5NN  Alaska Airlines announced on Wednesday that it will introduce a new discount ticket class called the Saver Fare th… https://ift.tt/eA8V8J|990576220785074177|0.8579
101|Alaska Airlines' new discount ticket has one huge advantage over American, Delta, and United's basic economy fare https://read.bi/2JA9rl8 pic.twitter.com/eh91rNf2q0|990575898117246977|0.9483
102|Here's what we know about Alaska Airlines' new - Saver Fares' -  its cheapest class of tickets http://dlvr.it/QR9Xky"|990572643752407043|0.7991
103|Alaska Airlines said they're going to sell a new ticket called the Savage Fare." Passengers in the Savage Section will be strapped above the bathroom sinks, welded into small compartments in the wing, or dismembered and shoved in closets. @ AlaskaAir # SavageFare # SavageSection"|990365556590051328|0.6523
104|Here’s what we know about Alaska Airlines’ new ‘Saver Fares’ – its cheapest class of tickets http://s.einnews.com/q7jRmLxOmB|990319846972887040|0.9841
105|Giants vs Dodgers. If your at the game I have 4 extra tickets to the Alaska airlines VIP Suite. — at AT&T Stadium - San Fransisco https://www.facebook.com/galvezloans/posts/10210554342086629 …|990316982535794688|0.4708
106|Travel columnist Scott McMurren: Here’s what we know about Alaska Airlines’ new Saver Fares" – its cheapest class of tickets https://www.adn.com/alaska-life/travel/2018/04/28/heres-what-we-know-about-alaska-airlines-new-saver-fares-its-cheapest-class-of-tickets/ …"|990315051641987072|0.8841
107|Tickets | 2018 USA Games Opening Ceremony at Alaska Airlines Field at Husky Stadium, Seattle, WA on 7/1/2018 12:30 pm | 2018 Special Olympics USA Games https://usagames.showare.com/ordertickets.asp?p=7&src=eventperformances …|990300984495820800|0.5402
108|I have already used the flights of Hainan Airlines and JetBlue PVG-BOS-JFK However, please help me and the airport ticket office or check-in counter to confirm if you can continue to use Alaska Airlines’ New York to Seattle flight ticket。 Help.|990103202681913344|0.6415
109|Alaska Airlines is going to sell basic economy Saver Fare tickets https://buff.ly/2F9njQp|989904255149633536|0.9297
111|# vacationtrvl - Alaska Airlines is going to sell basic economy Saver Fare tickets - Business Insider http://ht.ly/rMYZ30jGJvA|989461442901544960|0.8377
112|AP Alaska Airlines announced that it is going to offer a new discount fare class beginning this fall the Saver Fare. Saver Fare tickets will not be changeable or concealable and those who hold these tickets are not eligible for upgrades. In http://rspec.io/r/390exY15766|989425605564223489|0.7993
113|Alaska Airlines is joining Delta, American, and United and launching a basic-economy class — but the cheap tickets come with a catch https://www.longroom.com/discussion/990470/alaska-airlines-is-joining-delta-american-and-united-and-launching-a-basic-economy-class-but-the-cheap-tickets-come-with-a-catch …|989341331670618113|0.8303
114|Tickets | 2018 USA Games Opening Ceremony at Alaska Airlines Field at Husky Stadium, Seattle, WA on 7/1/2018 12:30 pm | 2018 Special Olympics USA Games https://usagames.showare.com/ordertickets.asp?p=7&src=eventperformances …|989283376254222337|0.5402
115|Passenger dies aboard Alaska Airlines flight from Seattle to Kansas City http://a.msn.com/01/en-us/AAwiZ3B?ocid=st … She must have seen the cost of the ticket !|989278710330286081|0.7586
116|A Raffle! Thanks to the good people at Alaska Airlines, we have two round trip tickets anywhere Alaska or Virgin Airlines fly! No blackout dates. These tickets are valued at $1250 each. For each $25 donation you... https://www.facebook.com/YESofWC/videos/10156378938711598/ …|989194751990685696|0.6999
117|LAX to New York City $240 RT nonstop on JetBlue or Alaska Airlines. Must book two one way tickets. Travel dates available in May and early June. Use google flights to locate availability # SuzzsTravels|989180237584924672|0.6126
118|JFK to Los Angeles CA $240 RT nonstop on JetBlue or Alaska Airlines. Must book two one way tickets. Travel dates available in May and early June. Use google flights to locate availability # SuzzsTravels|989180165640065024|0.6215
119|You have until Noon on Friday, April 27 to continue fundraising for our top Walk For Wishes prizes. It's neck and neck right now in the race to win two round-trip coach Alaska Airlines tickets to anywhere Alaska Airlines flies. Stay tuned for the announcement of the. BIG WINNER! pic.twitter.com/XzrD4q3BaR|989174277101445120|0.7103
120|Seattle-based Alaska Airlines bought San Francisco-based Virgin America a year and a half ago. Beginning Wednesday, Virgin's ticket counters, kiosks and signage will disappear. From reporter @ TomBanse, here's the full story: http://bit.ly/2vHOX7R pic.twitter.com/YWeHwPlRom|989135438605582336|0.6716
121|Travel alert: Alaska Airlines to introduce a cheaper ticket option in 2018 http://bit.ly/2Ff9LTL # airtravelpic.twitter.com/JYI0zmgsMg|989134488088268800|0.7501
122|Alaska Airlines is joining Delta, American, and United and launching a basic-economy class — but the cheap tickets come with a catch: https://aol.it/2HtoFrl  via @ AOL|989099504262664192|0.7505
123|Alaska Airlines is joining Delta, American, and United and launching a basic-economy class — but the cheap tickets come with a catch https://www.aol.com/article/finance/2018/04/24/alaska-airlines-is-joining-delta-american-and-united-and-launching-a-basic-economy-class-but-the-cheap-tickets-come-with-a-catch/23419065/ …|989092367356645376|0.8303
124|Alaska Airlines is joining Delta, American, and United and launching a basic-economy class — but the cheap tickets come with a catch: https://www.aol.com/article/finance/2018/04/24/alaska-airlines-is-joining-delta-american-and-united-and-launching-a-basic-economy-class-but-the-cheap-tickets-come-with-a-catch/23419065/?ncid=facebookfanpageusaolc00000007 … via @ AOL|989069308331479041|0.7505
125|@ AlaskaAir Made the Worst mistake of my life by buying Alaska airlines ticket. I am stuck in the airport in the cold, with no jacket. Only because Supervisor Melissa broading crew for flight 412 refused to do her job.|989052732668563456|0.7392
126|@ AlaskaAir the corporate world always wins. What did I do wrong other than to buy an Alaska airlines ticket. Now I am cheated out of it and left stranded in the airport till 7:00, laughed at there supervisor Melissa. It is very bad when you dont receive what you paid for.|989048330180333568|0.8283
127|Wow. I just found out that at least 2 of the first class seats on the final Virgin America flight are Alaska Airlines schedulers. That’s unbelievably dishonest. Rather than allow non-AS employees to buy the tickets, schedulers bought the seats the second they opened up. # VX1948|988982704724033536|0.8262
128|You can do that or a open jaw itinerary depends on how long you're staying at each place if you want I can help you I used to work for both United and Alaska Airlines. Let me know I can figure something out for you and it will cost nothing except of course the ticket # SPNFamily|988969541303615488|0.7864
129|Travel alert: Alaska Airlines to introduce a cheaper ticket option in 2018 https://ift.tt/2vEegYc|988965474493980672|0.7501
130|Travel alert: Alaska Airlines to introduce a cheaper ticket option in 2018. http://tinyurl.com/y9z3jvsn|988958381061754880|0.7501
131|Travel alert: Alaska Airlines to introduce a cheaper ticket option in 2018 https://on-ajc.com/2K9ygVQ|988936771860746240|0.7501
132|Alaska Airlines is joining Delta, American, and United and launching a basic-economy class — but the cheap tickets come with a catch (ALK) - http://markets.businessinsider.com/news/1022044892|988878812665524229|0.8305
133|AIRLINE NEWS: Alaska Airlines is joining Delta, American, and United and launching a basic-economy class — but the cheap tickets … http://bit.ly/153PlqY pic.twitter.com/BfJwg2dfN2|988877603690790912|0.8305
134|Buyer beware. Alaska Airlines is joining Delta, American, and United and launching a basic-economy class — but the cheap tickets come with a catch https://read.bi/2qWJsMG  via @ businessinsider|988863990150250496|0.8305
135|Alaska Airlines is joining Delta, American, and United and launching a basic-economy class — but the cheap tickets ... - Business Insider http://dlvr.it/QQdy48 pic.twitter.com/hKACmjVOt9|988858354008117248|0.7442
136|Alaska Airlines is joining Delta, American, and United and launching a basic-economy class — but the cheap tickets come with a catch - Business Insider https://apple.news/ARiHT_L5fRMCLLQ6VYnsRmg …|988813337789108224|0.7441
137|Alaska Airlines is joining Delta, American, and United and launching a basic-economy class — but the cheap ticket... https://aol.it/2HWyRtf|988810430108917761|0.7993
138|Alaska Airlines is joining Delta, American, and United and launching a basic-economy class — but the cheap tickets come with a catch http://dlvr.it/QQcbM3 pic.twitter.com/AU9Gq9Eky9|988795715085328384|0.8303
139|Alaska Airlines Adding Basic Economy, Increasing Fees For Ticket Changes - # avgeekhttps://buff.ly/2KchFkf|988785148253626368|0.705
140|Alaska Airlines is joining Delta, American, and United and launching a basic-economy class — but the cheap tickets come with a catch http://dlvr.it/QQcKgb pic.twitter.com/REzMPB9qgx|988784167289786368|0.8303
