username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
abc7newsbayarea|2018-03-06 00:30|6|27|"When Denzel Washington and # BlackPanther's Chadwick Boseman met, Denzel joked and said "You owe me money. I came to collect."http://abc7ne.ws/2tqwsnp"|||#|"970803671884845058"|https://twitter.com/abc7newsbayarea/status/970803671884845058
Nternational_Al|2018-03-06 00:29|0|1|"Denzel Washington also looked out for Omari Hardwick too"||||"970803482113511424"|https://twitter.com/Nternational_Al/status/970803482113511424
CMGNationalNews|2018-03-06 00:28|0|0|"‘Black Panther' star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://j.mp/2FoRHdQ"||||"970803186444525568"|https://twitter.com/CMGNationalNews/status/970803186444525568
HarrisonCantre3|2018-03-06 00:25|0|0|"‘Black Panther’ star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://ift.tt/2I6XoeP"||||"970802452130869249"|https://twitter.com/HarrisonCantre3/status/970802452130869249
echidnabot|2018-03-06 00:22|0|2|"Have you seen Inside Man? Good heist film with Clive Owen and Denzel Washington."||||"970801689472184321"|https://twitter.com/echidnabot/status/970801689472184321
StarsMovieMag|2018-03-06 00:21|0|0|"Celebrities: Denzel Washington Paid For Black Panther's Chadwick B..http://bit.ly/2H8wT7y # actorspic.twitter.com/zkilfompv9"|||#|"970801401793261568"|https://twitter.com/StarsMovieMag/status/970801401793261568
sonyajones777|2018-03-06 00:20|0|0|"Speech by Denzel Washington https://youtu.be/BxY_eJLBflk"||||"970801133697536002"|https://twitter.com/sonyajones777/status/970801133697536002
OccuWorld|2018-03-06 00:17|0|0|"‘Black Panther’ star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://www.occuworld.org/news/4003040"||||"970800546088144897"|https://twitter.com/OccuWorld/status/970800546088144897
RossGee_|2018-03-06 00:14|0|0|"Yes Denzel Washington is the Ques. It only makes sense. The best of the best."||||"970799769810538496"|https://twitter.com/RossGee_/status/970799769810538496
sexxyglitter09|2018-03-06 00:14|0|0|"Chadwick Boseman reveals Denzel Washington paid for his education https://fb.me/Q2Z0Mlv3"||||"970799696317906945"|https://twitter.com/sexxyglitter09/status/970799696317906945
LisaSylvester|2018-03-06 00:11|1|2|"The big gift Denzel Washington gave Chadwick Boseman when was a college student. # WPXI http://www.wpxi.com/news/trending-now/black-panther-star-chadwick-boseman-reveals-denzel-washington-paid-for-him-to-study-at-oxford/711395027 …"|||#|"970799100282195969"|https://twitter.com/LisaSylvester/status/970799100282195969
PMorris153|2018-03-06 00:09|5|8|"1. Roman J. Israel, Esq. is a 2017 American legal drama film written and directed by Dan Gilroy. The film stars Denzel Washington, Colin Farrell, and Carmen Ejogo. The plot centers around the life of an idealistic defense lawyer (Washington) who finds himself in a tumultuous"||||"970798475423240192"|https://twitter.com/PMorris153/status/970798475423240192
CMGNationalNews|2018-03-06 00:05|0|0|"‘Black Panther’ star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://j.mp/2H8SYTo"||||"970797465703190528"|https://twitter.com/CMGNationalNews/status/970797465703190528
krispykay_|2018-03-06 00:04|0|3|"Bro look like a 1978 Denzel Washington in his father’s clothes https://twitter.com/notatsb__/status/970501014012026881 …"||||"970797173809000449"|https://twitter.com/krispykay_/status/970797173809000449
jimbrown32|2018-03-06 00:04|0|0|"It starts in the home! Denzel Washington understands the problems in the black community and, unlike Al... https://fb.me/3HDhGVQav"||||"970797164606754822"|https://twitter.com/jimbrown32/status/970797164606754822
WhyStanIdiots|2018-03-06 00:02|0|2|"There are a few good men in this world, regardless of flaws. Humanity will be dull without flaws. But there are certain people who will go above and beyond to help others. This act of Kindness by Denzel Washington is even more profound cuz he did not publish it for likes on SM https://twitter.com/ajc/status/970769782004994048 …"||||"970796617426259969"|https://twitter.com/WhyStanIdiots/status/970796617426259969
kiss1041fm|2018-03-06 00:01|0|0|"‘Black Panther’ star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://bit.ly/2FdV5Jt"||||"970796499352346626"|https://twitter.com/kiss1041fm/status/970796499352346626
Gam3rdudeJ|2018-03-06 00:01|344|2859|"Chadwick Boseman, the star of 'Black Panther' revealed that Denzel Washington paid for his college acting classes — and he finally got to thank the veteran actor. (There I fixed it for you.)"||||"970796474983501824"|https://twitter.com/Gam3rdudeJ/status/970796474983501824
Esraa__Moustafa|2018-03-06 00:00|0|0|"For the love of Denzel Washington. https://twitter.com/minalioness/status/970728143517552641 …"||||"970796227892834304"|https://twitter.com/Esraa__Moustafa/status/970796227892834304
Baker9_|2018-03-06 00:00|0|0|"Denzel Washington trop auch"||||"970796130446512134"|https://twitter.com/Baker9_/status/970796130446512134
FyrchMyrddin|2018-03-05 23:56|0|0|"*In fairness there's a handful of decent people. Denzel Washington comes to mind. But even those who are merely non-moonbats are few & far between."||||"970795292567261184"|https://twitter.com/FyrchMyrddin/status/970795292567261184
Ay_bkini|2018-03-05 23:55|0|1|"Man like Denzel Washington"||||"970794941650821120"|https://twitter.com/Ay_bkini/status/970794941650821120
EduduLuz|2018-03-05 23:54|0|1|"Tom Cruise não, prfv !! Põe outro. Até gosto, mas acho q não combina. Qnto ao John não vou falar, pois não conheço o artista. Mas talvez o Denzel Washington ficaria legal"||||"970794704416788483"|https://twitter.com/EduduLuz/status/970794704416788483
MoeChanda|2018-03-05 23:52|0|0|"The star of 'Black Panther' revealed that Denzel Washington paid for his college acting classes… https://www.instagram.com/p/Bf9X4SaFmsV/"||||"970794227125932032"|https://twitter.com/MoeChanda/status/970794227125932032
TforTrendsetta|2018-03-05 23:47|0|1|"I'm just now seeing this but it's still timely: # DenzelWashington Enters A Sunken Place ft. Jay Pharoah https://youtu.be/E_LuXqSi0Wg  via @ YouTube # Oscars90"||@|# #|"970792930729447424"|https://twitter.com/TforTrendsetta/status/970792930729447424
KBarrieault|2018-03-05 23:47|0|0|"Check out Training Day (DVD, 2010)Denzel Washington, Ethan Hawke ***Scratch Free Disc!!*** http://www.ebay.com/itm/-/253470176490?roken=cUgayN&soutkn=VMkjnr … via @ eBay"||@||"970792839985721347"|https://twitter.com/KBarrieault/status/970792839985721347
AlmiraLeee|2018-03-05 23:45|0|0|"I love Denzel! He’s my favorite actor RT @ thisisinsider: The star of 'Black Panther' revealed that Denzel Washington paid for his college acting classes — and he finally got to thank the veteran actor http://insder.co/2FTXNRh pic.twitter.com/mWD3Nw0V6R"||@||"970792570363183104"|https://twitter.com/AlmiraLeee/status/970792570363183104
upbeatstories|2018-03-05 23:44|0|0|"‘Black Panther’ star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford via /r/UpliftingNews http://ift.tt/2Fg1bF6 pic.twitter.com/xgdNAKTAwS"||||"970792161372397569"|https://twitter.com/upbeatstories/status/970792161372397569
CedLeDouDou|2018-03-05 23:44|0|2|"Le film avec Denzel Washington"||||"970792117768515584"|https://twitter.com/CedLeDouDou/status/970792117768515584
Snapzu_Pics|2018-03-05 23:42|0|1|""The secret to a happy marriage? Do whatever your wife tells you. ‘Yes, dear.’ And breathe." - Denzel Washington"||||"970791586299654144"|https://twitter.com/Snapzu_Pics/status/970791586299654144
KuulVibez|2018-03-05 23:39|0|0|"Retweeted [ @ thisisinsider] The star of 'Black Panther' revealed that Denzel Washington paid for his college acting classes — and he finally got to thank the veteran actor http://insder.co/2FTXNRh  pic.twitter.com/F3qqOXN6Ny"||@||"970790980608823297"|https://twitter.com/KuulVibez/status/970790980608823297
hlkneedler|2018-03-05 23:38|0|3|"From now on I'm only listening to podcasts with absolutist titles like DENZEL WASHINGTON IS THE GREATEST ACTOR OF ALL TIME PERIOD or I ONLY LISTEN TO THE MOUNTAIN GOATS"||||"970790636742848512"|https://twitter.com/hlkneedler/status/970790636742848512
bufalo1973|2018-03-05 23:37|0|0|"Me ha gustado un vídeo de @ YouTube (http://youtu.be/rHUtIFwEhXI?a  - Así opina Denzel Washington sobre la prensa SUBTITULADO CASTELLANO)."||@||"970790502869151744"|https://twitter.com/bufalo1973/status/970790502869151744
shayyy_brown|2018-03-05 23:37|0|1|"Another reason I am in love with Denzel Washington https://twitter.com/thisisinsider/status/970477754515972096 …"||||"970790466227724288"|https://twitter.com/shayyy_brown/status/970790466227724288
1tiredblakbitch|2018-03-05 23:37|0|1|"I love this movie # Fences ,,,, I think it is because # DenzelWashington really remind me of Uncle Steve.... just talking and lying.... always got story to tell"|||# #|"970790354244030468"|https://twitter.com/1tiredblakbitch/status/970790354244030468
Ely_250|2018-03-05 23:32|0|0|"I noted # Unnoticed and learned a thing or two. I think i know why i sometimes immitate Denzel Washington's demarche."|||#|"970789050021015552"|https://twitter.com/Ely_250/status/970789050021015552
_RobDavis|2018-03-05 23:31|0|0|"I liked a @ YouTube video http://youtu.be/rYjTkiZ_2R0?a  Denzel Washington Paid for Chadwick Boseman to Study at Oxford"||@||"970788989862137857"|https://twitter.com/_RobDavis/status/970788989862137857
ColettePhillips|2018-03-05 23:30|0|4|"“At the end of the day, it's not about what you have or even what you've accomplished. It's about what you've done with those accomplishments. Its about who you've lifted up, who you've made better. It about what you've given back" - Denzel Washington, A Hand to Guide Me"||||"970788668322537472"|https://twitter.com/ColettePhillips/status/970788668322537472
_GetKonnected|2018-03-05 23:30|0|0|"“At the end of the day, it's not about what you have or even what you've accomplished. It's about what you've done with those accomplishments. Its about who you've lifted up, who you've made better. It about what you've given back" - Denzel Washington, A Hand to Guide Me"||||"970788606309752832"|https://twitter.com/_GetKonnected/status/970788606309752832
lillyann231|2018-03-05 23:27|0|0|"Chadwick Boseman reveals Denzel Washington paid for his education https://fb.me/GwxL5sCw"||||"970787793742962689"|https://twitter.com/lillyann231/status/970787793742962689
2eyes1screen|2018-03-05 23:24|1|1|"NEW REVIEW - Starring # DenzelWashington & # ViolaDavis In This Incredible Family Orientated Film, # Fenceshttps://2eyes1screen.wordpress.com/2018/03/05/fences-film-review-2017 …"|||# # #|"970787233929277441"|https://twitter.com/2eyes1screen/status/970787233929277441
so_many_kittehs|2018-03-05 23:22|0|0|"How did you get a picture of me at work? Yes, I look just like denzel washington."||||"970786678422958081"|https://twitter.com/so_many_kittehs/status/970786678422958081
MichaelFrank29|2018-03-05 23:22|0|0|"Not at all. Denzel Washington is my favorite actor. I just hate it when we have to celebrate everything a black does, everything a gay does, everything an immigrant does. That's called identity politics."||||"970786664409858050"|https://twitter.com/MichaelFrank29/status/970786664409858050
Naaathanbecker|2018-03-05 23:20|0|0|"Et si je ne me trompe pas au milieu c'est Denzel Washington"||||"970786205590867970"|https://twitter.com/Naaathanbecker/status/970786205590867970
TheOnlyTyronly|2018-03-05 23:20|0|4|"If Denzel Washington stood up against police brutality and corruption, would his stance be nullified because of his role in Training Day? You're not good at telling the difference reality and fiction, are you?"||||"970786156299411457"|https://twitter.com/TheOnlyTyronly/status/970786156299411457
wnuvradio|2018-03-05 23:19|1|0|"Denzel Washington Paid for Chadwick Boseman’s Oxford University Acting Classes https://goo.gl/fb/C4YB8v"||||"970786019078475777"|https://twitter.com/wnuvradio/status/970786019078475777
A_Jaden_|2018-03-05 23:19|4|3|"I think I would prefer De Gea to be Denzel Washington or T’Challa on Saturday , lots of Hollywood stars and characters to choose from ."||||"970785954578526208"|https://twitter.com/A_Jaden_/status/970785954578526208
FuckHampton|2018-03-05 23:17|0|1|"Fake French, Denzel Washington looking ass mofo!"||||"970785283334639616"|https://twitter.com/FuckHampton/status/970785283334639616
HipHopMusicRox|2018-03-05 23:15|0|0|"Denzel Washington Paid for Chadwick Boseman’s Oxford University Acting Classes#jaronmarquis pic.twitter.com/ZaWt5domYB"|||#jaronmarquis|"970784900113747969"|https://twitter.com/HipHopMusicRox/status/970784900113747969
lordtonsco|2018-03-05 23:15|0|1|"“Without commitment you’ll never start. Without consistency you’ll never finish.” - Denzel Washington"||||"970784863698628608"|https://twitter.com/lordtonsco/status/970784863698628608
marcoaureliosym|2018-03-05 23:12|0|0|"Astro de 'Pantera Negra' revela que Denzel Washington pagou por sua faculdade https://fb.me/73oiIfhMd"||||"970784227024343040"|https://twitter.com/marcoaureliosym/status/970784227024343040
jeni_briere|2018-03-05 23:11|0|0|"@ cnn hey @ wolfblitzer Denzel Washington was in a remake within the millennials memory. It was also given out for free w/ ‘Fences’ blu-ray. It is not a dated reference unless talking specifically about Sinatra’s version of Manchurian Candidate."||@ @||"970783799201038337"|https://twitter.com/jeni_briere/status/970783799201038337
jshillingford|2018-03-05 23:10|0|0|"Great mini-interview! Denzel Washington Paid for Chadwick Boseman to Study at Oxford https://youtu.be/rYjTkiZ_2R0  via @ YouTube"||@||"970783743664324608"|https://twitter.com/jshillingford/status/970783743664324608
Highdeflove|2018-03-05 23:07|0|0|""Chadwick Boseman said that Denzel Washington was the secret contributor that paid for his education at Oxford. Boseman was able to finally graciously thank Washington." https://twitter.com/thisisinsider/status/970477754515972096 …"||||"970782756665024513"|https://twitter.com/Highdeflove/status/970782756665024513
caioblinder|2018-03-05 23:06|1|12|"Hehehe, Trump, o candidato da Manchuria, conhecem o filme? Versões com Frank Sinatra e Denzel Washington https://twitter.com/axios/status/970763442813591558 …"||||"970782738629394432"|https://twitter.com/caioblinder/status/970782738629394432
FreightTrain557|2018-03-05 23:06|0|0|"I liked a @ YouTube video http://youtu.be/rYjTkiZ_2R0?a  Denzel Washington Paid for Chadwick Boseman to Study at Oxford"||@||"970782578205712384"|https://twitter.com/FreightTrain557/status/970782578205712384
TeflonGeneral|2018-03-05 23:03|0|2|"Denzel Washington has really been doing a lot on the low for the next Generation of Black Actors & Actresses. That's admirable."||||"970781864486162433"|https://twitter.com/TeflonGeneral/status/970781864486162433
news_shed|2018-03-05 23:02|0|0|"‘Black Panther’ star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://ift.tt/2FdXVOh"||||"970781656234815488"|https://twitter.com/news_shed/status/970781656234815488
Ashley_McKay|2018-03-05 23:00|0|0|"Lead Actor: Daniel Day-Lewis - Phantom Timothée Chalamet - Call Me By Your Name Daniel Kaluuya - Get Out Denzel Washington - Roman J. Gary Oldman - Darkest Hour"||||"970781221495156736"|https://twitter.com/Ashley_McKay/status/970781221495156736
trendingshed|2018-03-05 22:59|0|0|"‘Black Panther’ star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://ift.tt/2FdXVOh"||||"970780824147759104"|https://twitter.com/trendingshed/status/970780824147759104
AmandaShouting|2018-03-05 22:58|0|0|"Great investment! Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://www.wsoctv.com/news/trending-now/black-panther-star-chadwick-boseman-reveals-denzel-washington-paid-for-him-to-study-at-oxford/711395076 …"||||"970780687614857216"|https://twitter.com/AmandaShouting/status/970780687614857216
Monprobound|2018-03-05 22:58|1|1|"Denzel Washington is a walking legend."||||"970780651271131138"|https://twitter.com/Monprobound/status/970780651271131138
PositivityIsFun|2018-03-05 22:58|0|0|"‘Black Panther’ star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://ift.tt/2Fg1bF6"||||"970780575433928705"|https://twitter.com/PositivityIsFun/status/970780575433928705
ChaddPhill3|2018-03-05 22:55|0|0|"Denzel Washington the real padrino https://twitter.com/thisisinsider/status/970477754515972096 …"||||"970779800951508992"|https://twitter.com/ChaddPhill3/status/970779800951508992
MeganMovieGirl|2018-03-05 22:54|0|0|"Denzel Washington Paid For Black Panther’s Chadwick Boseman To Study Acting At Oxford http://dlvr.it/QJs6DF # MovieGirlpic.twitter.com/cA5D0lKoeX"|||#|"970779524311924736"|https://twitter.com/MeganMovieGirl/status/970779524311924736
AmykinsAmy|2018-03-05 22:54|0|1|"Denzel Washington Paid For Black Panther’s Chadwick Boseman To Study Acting At Oxford http://dlvr.it/QJs695 pic.twitter.com/Shdaf3bqwt"||||"970779520226672640"|https://twitter.com/AmykinsAmy/status/970779520226672640
IllestxVillian|2018-03-05 22:53|0|0|"Denzel Washington doesn’t have a twitter and now I’m crying."||||"970779241301225472"|https://twitter.com/IllestxVillian/status/970779241301225472
baymath|2018-03-05 22:51|0|0|"Chadwick Boseman, the star of 'Black Panther' revealed that Denzel Washington paid for his college acting classes — and he finally got to thank the veteran actor http://insder.co/2FTXNRh  There, fixed it for you. https://twitter.com/thisisinsider/status/970477754515972096 …"||||"970778750077014018"|https://twitter.com/baymath/status/970778750077014018
peterreynold|2018-03-05 22:49|0|0|"E o oscar... Ainda prefiro o trabalho do Denzel Washington como melhor ator. pronto. falei."||||"970778450935074824"|https://twitter.com/peterreynold/status/970778450935074824
PositivityIsFun|2018-03-05 22:46|0|0|"‘Black Panther’ star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://ift.tt/2I6XoeP"||||"970777719964303360"|https://twitter.com/PositivityIsFun/status/970777719964303360
ActionNewsJax|2018-03-05 22:46|0|3|"‘Black Panther' star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://bit.ly/2FuWJp4"||||"970777643871363072"|https://twitter.com/ActionNewsJax/status/970777643871363072
UpNewsBot|2018-03-05 22:46|0|0|"Black Panther star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://bit.ly/2oKR8S5"||||"970777492545032193"|https://twitter.com/UpNewsBot/status/970777492545032193
gb2times|2018-03-05 22:44|0|0|"Amazing RT @ thisisinsider: The star of 'Black Panther' revealed that Denzel Washington paid for his college acting classes — and he finally got to thank the veteran actor http://insder.co/2FTXNRh  pic.twitter.com/EQUjCWUWk6"||@||"970777016307015683"|https://twitter.com/gb2times/status/970777016307015683
EnFuegoInc|2018-03-05 22:43|0|0|"The star of 'Black Panther' revealed that Denzel Washington paid for his college acting classes — and he finally got to thank the veteran actor http://read.bi/2FcuYCF  via @ businessinsider"||@||"970776859473514497"|https://twitter.com/EnFuegoInc/status/970776859473514497
DanielCleaverj3|2018-03-05 22:43|0|0|"‘Black Panther’ star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://ift.tt/2I6XoeP"||||"970776773255417856"|https://twitter.com/DanielCleaverj3/status/970776773255417856
BobbieShinjc25|2018-03-05 22:42|0|0|"‘Black Panther’ star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://ift.tt/2I6XoeP"||||"970776513216942080"|https://twitter.com/BobbieShinjc25/status/970776513216942080
CoraCarterQfYj|2018-03-05 22:38|0|0|"‘Black Panther’ star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://ift.tt/2I6XoeP"||||"970775513529815040"|https://twitter.com/CoraCarterQfYj/status/970775513529815040
aftente393|2018-03-05 22:38|0|0|"‘Black Panther’ star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford http://ift.tt/2I6XoeP"||||"970775478213730306"|https://twitter.com/aftente393/status/970775478213730306
_DopeLolo|2018-03-05 22:36|0|2|"I want to have Denzel Washington movie marathon with some good food this weekend"||||"970775131453870080"|https://twitter.com/_DopeLolo/status/970775131453870080
BERNOULLl|2018-03-05 22:35|0|0|"I miss Omar. He would be praising papa Denzel Washington with me"||||"970774735339622400"|https://twitter.com/BERNOULLl/status/970774735339622400
EasyMoneyChise|2018-03-05 22:33|0|3|"Denzel Washington the"||||"970774367163617283"|https://twitter.com/EasyMoneyChise/status/970774367163617283
Mehdietdemi2|2018-03-05 22:32|0|0|""I saw Denzel Washington on tv the other day, he's a real good looking man..." https://twitter.com/thisisinsider/status/970477754515972096 …"||||"970774130118352899"|https://twitter.com/Mehdietdemi2/status/970774130118352899
DirkHooper|2018-03-05 22:32|4|11|"The star of 'Black Panther' revealed that Denzel Washington paid for his college acting classes — and he finally got to thank the veteran actor https://buff.ly/2FVuvSg pic.twitter.com/GewoJ4g6Xa"||||"970774050883751936"|https://twitter.com/DirkHooper/status/970774050883751936
DHooperWriting|2018-03-05 22:32|0|0|"The star of 'Black Panther' revealed that Denzel Washington paid for his college acting classes — and he finally got to thank the veteran actor http://read.bi/2FVuxJS pic.twitter.com/OTBo4FqKgU"||||"970774049285697537"|https://twitter.com/DHooperWriting/status/970774049285697537
TopAtlantaNow|2018-03-05 22:32|0|0|"‘Black Panther’ star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford… http://toplocalnow.com/us/atlanta/at/16#t13337739 …"|||#t13337739|"970773995602792449"|https://twitter.com/TopAtlantaNow/status/970773995602792449
tlkws|2018-03-05 22:30|0|0|"Inside Man with Denzel Washington omgggg"||||"970773611081498624"|https://twitter.com/tlkws/status/970773611081498624
Seif_borgi|2018-03-05 22:29|0|0|"Oscar-nominee Denzel Washington paid for # BlackPanther' star Chadwick Boseman to study at Oxfordhttp://cnb.cx/2GZYo3a"|||#|"970773332575502337"|https://twitter.com/Seif_borgi/status/970773332575502337
Teodorico1967|2018-03-05 22:28|0|0|"Hattie McDaniel, Sidney Poitier, Louis Gossett Jr., James Earl Jones, Diana Ross, Denzel Washington (diversas vezes), Cuba Gooding Jr., Whoopi Goldberg, Halle Berry, Jamie Foxx, Morgan Freeman, Forest Whitaker, Jennifer Hudson, Viola Davis (diversas vezes), Ruby Dee, [continua]"||||"970773086348836864"|https://twitter.com/Teodorico1967/status/970773086348836864
BERNOULLl|2018-03-05 22:28|0|0|"Denzel Washington que hombre pic.twitter.com/pv2CIC7RNH"||||"970773010604089345"|https://twitter.com/BERNOULLl/status/970773010604089345
Feambrosio|2018-03-05 22:27|0|1|"Sidney Poitier, Ed Murphy, Hale Berry, Laurence Fishburn, Angela Basset, Morgan Freeman, Whoopi Goldberg, Denzel Washington etc mandam lembranças. Tomates Verdes Fritos, só com protagonistas mulheres, é de 1991. Alien é de 1979, ficção científica com heroína forte e decidida"||||"970772857528741889"|https://twitter.com/Feambrosio/status/970772857528741889
FOX23|2018-03-05 22:26|0|5|"‘Black Panther' star Chadwick Boseman reveals Denzel Washington paid for him to study at Oxford https://trib.al/mR8tTZB"||||"970772592595472384"|https://twitter.com/FOX23/status/970772592595472384
Stacy_Media|2018-03-05 22:26|7|11|"Denzel Washington and Phylicia Rashad Helped Chadwick Boseman Study at Oxford # Ebony # StacyMediahttp://www.ebony.com/entertainment-culture/denzel-washington-phylicia-rashad-chadwick-boseman …"|||# #|"970772588954714112"|https://twitter.com/Stacy_Media/status/970772588954714112
BERNOULLl|2018-03-05 22:24|0|0|"And The Academy gave a sexual assaulter the Oscar of Best Actor in Lead Role instead of giving to papa Denzel Washington pic.twitter.com/CkEhB51qkL"||||"970772181952221184"|https://twitter.com/BERNOULLl/status/970772181952221184
OrelhadovanGogh|2018-03-05 22:23|1|3|"Denzel Washington na cerimônia do Oscar sou eu nas festinhas de família. pic.twitter.com/V6cNfxVvYK"||||"970771877772881925"|https://twitter.com/OrelhadovanGogh/status/970771877772881925
ShiaKapos|2018-03-05 22:22|0|6|"Oscar-nominee Denzel Washington paid for 'Black Panther' star Chadwick Boseman to study at Oxford http://cnb.cx/2GZYo3a"||||"970771665243295745"|https://twitter.com/ShiaKapos/status/970771665243295745
