username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
conrailsocial|2018-03-21 16:53|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://dlvr.it/QLtH1s pic.twitter.com/p9EokFihkH"||||"976486883675987969"|https://twitter.com/conrailsocial/status/976486883675987969
caracalglobal|2018-03-21 16:51|0|0|"In NAFTA talks, US tries to limit junk food warning labels: NYT reports, a Trump administration proposal would limit the ability of Mexico, Canada and the U.S. to warn consumers about the dangers of foods linked to obesity. pic.twitter.com/NZvUPcmZv8"||||"976486376618299392"|https://twitter.com/caracalglobal/status/976486376618299392
LAPSINC|2018-03-21 16:27|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://dlvr.it/QLt6Nc"||||"976480352473579521"|https://twitter.com/LAPSINC/status/976480352473579521
core_martinez|2018-03-21 16:22|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal https://www.yahoo.com/news/m/be32bcc3-afa7-3552-94f4-fbce4673a62c/trump-administration.html?.tsrc=fauxdal …"||||"976479254832545793"|https://twitter.com/core_martinez/status/976479254832545793
mattbirrellau|2018-03-21 16:21|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal https://www.autoblog.com/2018/03/21/trump-nafta-us-auto-content/ …"||||"976478910291501057"|https://twitter.com/mattbirrellau/status/976478910291501057
ColoradoFiscal|2018-03-21 16:03|5|4|"60,000 Colorado families are at risk of losing access to affordable housing under a new Trump Administration proposal that would raise rents on more than 1.7 million low income Americans (including more than 1 million children) # copoliticshttps://www.cbpp.org/research/housing/policy-basics-federal-rental-assistance …"|||#|"976474262096637952"|https://twitter.com/ColoradoFiscal/status/976474262096637952
routefifty|2018-03-21 15:50|0|0|"A Trump administration proposal to cut community development block grants has so far been a nonstarter in both chambers of Congress http://www.routefifty.com/finance/2018/03/carson-opportunity-zones-cdbg/146812/?oref=RouteFiftyTCO … # CDBG"|||#|"976470989189013504"|https://twitter.com/routefifty/status/976470989189013504
pai_org|2018-03-21 15:40|2|1|"Join us today from 2-3 PM ET to tweet why health care providers MUST # PutPatientsFirst, and fight back against the Trump administration’s discriminatory policy proposal."|||#|"976468499966160896"|https://twitter.com/pai_org/status/976468499966160896
theproave|2018-03-21 15:28|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://ift.tt/2DKuIoF"||||"976465591694438400"|https://twitter.com/theproave/status/976465591694438400
autonewspr|2018-03-21 15:07|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://dlvr.it/QLsZ25 # storystream # autopic.twitter.com/ZSIGW0weBU"|||# #|"976460378874916865"|https://twitter.com/autonewspr/status/976460378874916865
PurrfectAuto|2018-03-21 14:52|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal https://goo.gl/fb/DRXf4S"||||"976456442210332673"|https://twitter.com/PurrfectAuto/status/976456442210332673
nuveauxmedia|2018-03-21 14:49|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal | Via @ NUVEAUXMedia https://buff.ly/2GPx4WA pic.twitter.com/eYttkwtOaQ"||@||"976455652150333441"|https://twitter.com/nuveauxmedia/status/976455652150333441
DPete4|2018-03-21 14:48|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://dlvr.it/QLsRVG"||||"976455551281381376"|https://twitter.com/DPete4/status/976455551281381376
GreatCarsNow|2018-03-21 14:45|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal - Filed under: Government/Legal The U.S. government has dropped a demand that all vehicles made in Canada and Mexico for export to the United States contain at least 50 percent U.S... http://ow.ly/Owjr50gWv8E"||||"976454719882264576"|https://twitter.com/GreatCarsNow/status/976454719882264576
Beniga_|2018-03-21 14:37|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://dlvr.it/QLsMmC pic.twitter.com/qZM3qAv1rc"||||"976452767412703233"|https://twitter.com/Beniga_/status/976452767412703233
Drive499|2018-03-21 14:37|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://dlvr.it/QLsMmZ pic.twitter.com/DH3xKSlKwB"||||"976452765315620870"|https://twitter.com/Drive499/status/976452765315620870
Autoblog_RSS|2018-03-21 14:37|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://dlvr.it/QLsMnJ"||||"976452763734257665"|https://twitter.com/Autoblog_RSS/status/976452763734257665
CarsNewsUpdates|2018-03-21 14:29|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal - http://cars.clickysound.com/trump-administration-reportedly-drops-nafta-u-s-auto-content-proposal/ … Filed under: Government/...pic.twitter.com/7KYu0h7vpM"||||"976450784371060736"|https://twitter.com/CarsNewsUpdates/status/976450784371060736
TradeInMart|2018-03-21 14:19|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal https://goo.gl/fb/2szFbb"||||"976448146967539712"|https://twitter.com/TradeInMart/status/976448146967539712
Stephen8Hayden|2018-03-21 14:11|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://dlvr.it/QLsBzD pic.twitter.com/uo689TBdVo"||||"976446111983390720"|https://twitter.com/Stephen8Hayden/status/976446111983390720
AutomotiveRPW|2018-03-21 14:07|0|0|"[INFO]Trump administration reportedly drops NAFTA U.S. auto-content proposal http://dlvr.it/QLs9SJ pic.twitter.com/ekseUBHGLT"||||"976445247566659587"|https://twitter.com/AutomotiveRPW/status/976445247566659587
TN4SNews|2018-03-21 14:07|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://dlvr.it/QLs9QR pic.twitter.com/baSLGAc1Pv"||||"976445242978140165"|https://twitter.com/TN4SNews/status/976445242978140165
Flima2010|2018-03-21 14:07|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://dlvr.it/QLs9S9 # naftapic.twitter.com/6TUmnuncGB"|||#|"976445235650707456"|https://twitter.com/Flima2010/status/976445235650707456
CarsCoolQ|2018-03-21 14:04|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal https://www.autoblog.com/2018/03/21/trump-nafta-us-auto-content/ … # carspic.twitter.com/6obdVWjsVa"|||#|"976444422689783808"|https://twitter.com/CarsCoolQ/status/976444422689783808
_4VTO_|2018-03-21 14:03|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal # automotive # 4vto _4VTO_pic.twitter.com/m6K0kE2r5r"|||# #|"976444280649678848"|https://twitter.com/_4VTO_/status/976444280649678848
raymond70107137|2018-03-21 14:03|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://ift.tt/2FRYFcB"||||"976444206108594176"|https://twitter.com/raymond70107137/status/976444206108594176
neifilho77|2018-03-21 14:02|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal # 4vtopic.twitter.com/Wn7phowvbX"|||#|"976443924230344704"|https://twitter.com/neifilho77/status/976443924230344704
Rengren|2018-03-21 14:01|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://ift.tt/2FRYFcB pic.twitter.com/NFEsyEaX4n"||||"976443808048209920"|https://twitter.com/Rengren/status/976443808048209920
Autotestdrivers|2018-03-21 14:01|0|0|"Trump administration reportedly drops # NAFTA U.S. auto-content proposal: Filed under: Government/Legal The U.S. government has dropped a demand that all vehicles made in Canada and Mexico for export to the United States contain at least 50 percent U.S.… https://www.autoblog.com/2018/03/21/trump-nafta-us-auto-content/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/rQ7iH8BvbG"|||#|"976443584122470401"|https://twitter.com/Autotestdrivers/status/976443584122470401
MotoringChat|2018-03-21 14:01|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal https://www.autoblog.com/2018/03/21/trump-nafta-us-auto-content/ …pic.twitter.com/hAKxpUwz7I"||||"976443575771848708"|https://twitter.com/MotoringChat/status/976443575771848708
AutoRepairTechs|2018-03-21 13:58|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://dlvr.it/QLs60S pic.twitter.com/V4hYSyWVqO"||||"976442829294759937"|https://twitter.com/AutoRepairTechs/status/976442829294759937
socialsubaru|2018-03-21 13:58|0|0|"Trump administration reportedly drops NAFTA U.S. auto-content proposal http://dlvr.it/QLs5zL pic.twitter.com/gvtyVAu3NS"||||"976442828933885953"|https://twitter.com/socialsubaru/status/976442828933885953
Food_Center|2018-03-21 12:31|0|0|"Proponents of more explicit labels said the Trump administration’s proposal and the corporate pressure behind it hold the potential to handcuff public health interests for decades. https://nyti.ms/2u4Ugxb"||||"976421019438198785"|https://twitter.com/Food_Center/status/976421019438198785
robertkaye11|2018-03-21 12:16|1|0|"Trump administration drops age limit proposal for guns after NRA files suit https://www.theguardian.com/us-news/2018/mar/12/teachers-and-school-staff-to-be-given-weapons-training-white-house-says?CMP=share_btn_tw …"||||"976417248402276352"|https://twitter.com/robertkaye11/status/976417248402276352
midtownNY|2018-03-21 11:40|2|0|"In Nafta Talks, U.S. Tries to Limit Junk Food Warning Labels-- A Trump administration proposal would limit the ability of Mexico, Canada and the U.S. to warn consumers about the dangers of foods linked to obesity. https://nyti.ms/2GL1LMn"||||"976408074260008964"|https://twitter.com/midtownNY/status/976408074260008964
lengemanncpa|2018-03-21 10:45|0|0|"The Trump administration seeks to make personal income tax cuts (currently set to expire in 2026) permanent in a second round of tax reform. Any follow-up proposal is likely to take awhile, with Congress pressed to pass a budget bill before funding runs out on March 23. pic.twitter.com/KA7etXFWB9"||||"976394274802753537"|https://twitter.com/lengemanncpa/status/976394274802753537
AlainbongletM|2018-03-21 08:22|0|0|"In Nafta Talks, U.S. Tries to Limit Junk Food Warning Labels A Trump administration proposal would limit the ability of Mexico, Canada and the U.S. to warn consumers about the dangers of foods linked to obesity. pic.twitter.com/PGu3gszcMr"||||"976358415164497921"|https://twitter.com/AlainbongletM/status/976358415164497921
NYTNational|2018-03-21 07:21|1|1|"A Trump administration proposal would limit the ability of the U.S., Mexico and Canada to warn consumers about the dangers of junk food http://nyti.ms/2FPOCVh"||||"976342913339699200"|https://twitter.com/NYTNational/status/976342913339699200
LakkisElias|2018-03-21 05:01|0|0|"US drops contentious auto-content proposal from NAFTA talks - The Globe and Mail From http://fxstreet.com  The Trump administration has dropped a contentious demand that all vehicles made in... https://www.facebook.com/permalink.php?story_fbid=294253394437675&id=216088692254146 …"||||"976307910551601153"|https://twitter.com/LakkisElias/status/976307910551601153
LakkisElias|2018-03-21 05:00|0|0|"US drops contentious auto-content proposal from NAFTA talks - The Globe and Mail From http://fxstreet.com  | 2 hr 42 min ago | 1 comment The Trump administration has dropped a contentious demand... https://www.facebook.com/permalink.php?story_fbid=294252954437719&id=216088692254146 …"||||"976307444010790914"|https://twitter.com/LakkisElias/status/976307444010790914
Elexonic|2018-03-21 03:45|0|0|"# news In Nafta Talks, U.S. Tries to Limit Junk Food Warning Labels - A Trump administration proposal would limit the ability of Mexico, Canada and the U.S. to warn consumers about the dangers of foods linked to obesity. http://ht.ly/MRVd50gW9TK"|||#|"976288748546637824"|https://twitter.com/Elexonic/status/976288748546637824
FXTraderHub|2018-03-21 02:17|0|0|"US drops contentious auto-content proposal from NAFTA talks - The Globe and Mail http://ift.tt/2prQsS2  The Trump administration has dropped a contentious demand that all vehicles made in Canada and Mexico for export to the United States contain at least 50 percent US content,…"||||"976266609533865984"|https://twitter.com/FXTraderHub/status/976266609533865984
ReproRights|2018-03-21 01:05|4|10|"Join us TOMORROW, 3/21 from 2-3PM ET to tweet why health care providers MUST # PutPatientsFirst, and fight back against the Trump administration’s discriminatory policy proposal."|||#|"976248271680159745"|https://twitter.com/ReproRights/status/976248271680159745
IAmJamieClay|2018-03-21 01:03|0|0|"In Nafta Talks, U.S. Tries to Limit Junk Food Warning Labels - A Trump administration proposal would limit the ability of Mexico, Canada and the U.S. to warn consumers about the dangers of foods linked to obesity. http://ow.ly/DM3T50gVZeT"||||"976247967186411520"|https://twitter.com/IAmJamieClay/status/976247967186411520
amanterozhel1|2018-03-21 01:03|0|0|"New Update In Nafta Talks, U.S. Tries to Limit Junk Food Warning Labels - A Trump administration proposal would limit the ability of Mexico, Canada and the U.S. to warn consumers about the dangers of foods linked to obesity. http://ow.ly/iUCC50gVZa8"||||"976247951248035840"|https://twitter.com/amanterozhel1/status/976247951248035840
NaomiStarkman|2018-03-20 23:00|3|0|"A Trump administration proposal would limit the ability of Mexico, Canada and the U.S. to warn consumers about the dangers of foods linked to obesity. https://www.nytimes.com/2018/03/20/world/americas/nafta-food-labels-obesity.html …"||||"976216813909442560"|https://twitter.com/NaomiStarkman/status/976216813909442560
NCJW|2018-03-20 21:08|1|0|"Join us on 3/21 from 2-3PM ET to tweet why health care providers MUST # PutPatientsFirst, and fight back against the Trump administration’s discriminatory policy proposal."|||#|"976188629633581056"|https://twitter.com/NCJW/status/976188629633581056
NOfNews_Texas|2018-03-20 20:30|0|0|"Meetings about oil drilling on tap for Maine, New Hampshire Opponents of the Trump administration's proposal to expand offshore drilling say it poses a grave threat to New Hampshire's... https://goo.gl/vjvsE8"||||"976179127282630656"|https://twitter.com/NOfNews_Texas/status/976179127282630656
TrickFreee|2018-03-20 20:18|10|6|"A Trump administration proposal would limit the ability of the U.S., Mexico and Canada to warn consumers about the dangers of junk food http://nyti.ms/2FXroZf"||||"976176139881275392"|https://twitter.com/TrickFreee/status/976176139881275392
LifeSteps_|2018-03-20 20:14|0|1|"Retweeted Operation Naloxone ( @ OperationNLX): Check out @ HillPharmD responding to the Trump administration's proposal to address the # OpioidCrisis on @ CapitalTonight from @ SpecNewsATX. Expansion of... https://www.facebook.com/LifeStepsCouncil/posts/10156047741781257 …"||@ @ @ @|#|"976175236696682497"|https://twitter.com/LifeSteps_/status/976175236696682497
NewsDingo|2018-03-20 20:03|0|0|"A Trump administration proposal would limit the ability of Mexico, Canada and the U.S. to warn consumers about the dangers of foods linked to obesity. https://www.nytimes.com/2018/03/20/world/americas/nafta-food-labels-obesity.html?partner=rss&emc=rss …"||||"976172293687689216"|https://twitter.com/NewsDingo/status/976172293687689216
USAccelerate|2018-03-20 19:56|1|2|"The # Trump administration’s budget proposal would be a disaster for # local # infrastructure from Pittsburgh to Los Angeles. Cc: @ billpeduto @ ericgarcettihttp://www.wpxi.com/news/top-stories/federal-funding-changes-concern-pittsburgh-public-transit-officials/718334687 …"||@ @|# # #|"976170536538640385"|https://twitter.com/USAccelerate/status/976170536538640385
biagekiakaku|2018-03-20 19:16|0|0|"A Trump administration proposal would limit the ability of the U.S., Mexico and Canada to warn consumers about the dangers of junk food…"||||"976160453897400322"|https://twitter.com/biagekiakaku/status/976160453897400322
rosierifka|2018-03-20 19:05|0|0|"A Trump administration proposal would limit the ability of the U.S., Mexico and Canada to warn consumers about the dangers of junk food http://nyti.ms/2FXroZf"||||"976157693902774273"|https://twitter.com/rosierifka/status/976157693902774273
notiven|2018-03-20 19:01|0|0|"RT: @ nytimes :A Trump administration proposal would limit the ability of the U.S., Mexico and Canada to warn consumers about the… https://t."||@||"976156714226601985"|https://twitter.com/notiven/status/976156714226601985
LaurenceArlidge|2018-03-20 18:58|0|0|"A Trump administration proposal would limit the ability of the U.S., Mexico and Canada to warn consumers about the… https://twitter.com/i/web/status/976155924590145536 …"||||"976156154500755457"|https://twitter.com/LaurenceArlidge/status/976156154500755457
nytimes|2018-03-20 18:58|189|199|"A Trump administration proposal would limit the ability of the U.S., Mexico and Canada to warn consumers about the dangers of junk food http://nyti.ms/2FXroZf"||||"976155924590145536"|https://twitter.com/nytimes/status/976155924590145536
OperationNLX|2018-03-20 18:54|7|14|"Check out @ HillPharmD responding to the Trump administration's proposal to address the # OpioidCrisis on @ CapitalTonight from @ SpecNewsATX. Expansion of evidence-based addiction treatment and harm reduction interventions are needed to save lives. https://drive.google.com/file/d/1Cs8yrnWh0CiLeQ07__bxyVpkEVQFEiS9/view?usp=sharing …pic.twitter.com/uaK3XNLEC5"||@ @ @|#|"976154952170135552"|https://twitter.com/OperationNLX/status/976154952170135552
Asian_News__|2018-03-20 18:38|0|0|"In Nafta Talks, U.S. Tries to Limit Junk Food Warning Labels: A Trump administration proposal… https://goo.gl/fb/RER9Ne  http://bitly.com/2sjBBbW"||||"976150970945228801"|https://twitter.com/Asian_News__/status/976150970945228801
nytimesworld|2018-03-20 18:24|26|24|"Think the Nafta talks are just about trade between Canada, Mexico and the U.S.? Think again. The Trump administration has come up with a trade pact proposal to limit the 3 countries' ability to warn consumers about unhealthy junk food and sugary drinks. http://nyti.ms/2FO8d87"||||"976147387428343808"|https://twitter.com/nytimesworld/status/976147387428343808
Londied41|2018-03-20 18:18|0|0|"In Nafta Talks, U.S. Tries to Limit Junk Food Warning Labels: A Trump administration proposal… https://goo.gl/fb/Fi9co5  http://bitly.com/2sjBBbW"||||"976146061315190785"|https://twitter.com/Londied41/status/976146061315190785
Gander_News_g4|2018-03-20 18:15|0|0|"In Nafta Talks, U.S. Tries to Limit Junk Food Warning Labels - A Trump administration proposal would limit the ability of Mexico, Canada and the U.S. to warn consumers about the dangers of foods linked to obesity. http://ow.ly/u6LM50gVI86"||||"976145244491255808"|https://twitter.com/Gander_News_g4/status/976145244491255808
Gander_News_i4|2018-03-20 18:15|0|0|"In Nafta Talks, U.S. Tries to Limit Junk Food Warning Labels - A Trump administration proposal would limit the ability of Mexico, Canada and the U.S. to warn consumers about the dangers of foods linked to obesity. http://ow.ly/IlRd50gVHXX"||||"976145226241925122"|https://twitter.com/Gander_News_i4/status/976145226241925122
Gander_News_b5|2018-03-20 18:00|0|0|"In Nafta Talks, U.S. Tries to Limit Junk Food Warning Labels - A Trump administration proposal would limit the ability of Mexico, Canada and the U.S. to warn consumers about the dangers of foods linked to obesity. http://ow.ly/Jqpy50gVHwb"||||"976141429583106048"|https://twitter.com/Gander_News_b5/status/976141429583106048
connieglbert|2018-03-20 17:56|0|0|"In Nafta Talks, U.S. Tries to Limit Junk Food Warning Labels: A Trump administration proposal would limit the… https://goo.gl/fb/xN1VNF"||||"976140414481764353"|https://twitter.com/connieglbert/status/976140414481764353
envirwatchdog|2018-03-20 17:11|0|0|"RT @ NRDC: In 2015, President Obama relied on a section of the Clean Air Act to issue his Clean Power Plan, a game-changing proposal to significantly limit carbon pollution from power plants, a plan that the Trump administration is moving to undo. https://www.nrdc.org/stories/how-clean-power-plan-works-and-why-it-matters …"||@||"976129085851209729"|https://twitter.com/envirwatchdog/status/976129085851209729
