username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
BradMcElhinny|2018-03-06 18:49|1|5|"Blair: "We need to know and show statistically that our students are performing better. This helps us with job recruitment and businesses locating in West Virginia, expanding in WV or surviving in WV. Without that, what we've done here is only temporary.""||||"971080339312533504"|https://twitter.com/BradMcElhinny/status/971080339312533504
RealProgNow|2018-03-06 17:15|1|3|"@ ThinkProgress: Oklahoma teachers say it’s time for higher pay and for businesses to pay their ‘fair share’ - As West Virginia teachers in all of the state’s 55 counties continue to strike, Oklahoma teachers are on the brink of doing the same. Oklaho... http://ow.ly/9RYz50gKcwP"||@||"971056671652024325"|https://twitter.com/RealProgNow/status/971056671652024325
cjpfeiff|2018-03-06 16:21|1|3|"@ MSNBC West Virginia, one of your problems is Joe Manchin. He's whining that NAFTA hurt WV, he's been in charge for how long? His state is dying from opioids, there has been no businesses brought into or training for workers who lost jobs from NAFTA. Primary him dems."||@||"971043216417009673"|https://twitter.com/cjpfeiff/status/971043216417009673
Perpetual_Now|2018-03-06 15:10|5|3|"# WestVirginia governor's businesses fails to pay taxes needed by struggling # Kentucky schools # VotingMachines # NeverAgain # theResistance # trump # gop # Mueller https://buff.ly/2oNtZP7 pic.twitter.com/2wY3yMIuaz"|||# # # # # # # #|"971025176392499201"|https://twitter.com/Perpetual_Now/status/971025176392499201
SEP_US|2018-03-05 21:30|1|1|"Teachers in # Oklahoma are angry. They are threatening to follow West Virginia educators in statewide strike action against an intransigent legislature entirely beholden to the energy industries and big businesses. # Teachers # edchat # Oklaedchathttps://twitter.com/IYSSE_US/status/970665782085484547 …"|||# # # #|"970758400182243333"|https://twitter.com/SEP_US/status/970758400182243333
WSWS_Updates|2018-03-05 18:00|8|5|"Teachers in # Oklahoma are angry. They are threatening to follow West Virginia educators in statewide strike action against an intransigent legislature entirely beholden to the energy industries and big businesses. https://twitter.com/IYSSE_US/status/970665782085484547 …"|||#|"970705627029884930"|https://twitter.com/WSWS_Updates/status/970705627029884930
JerryWhiteSEP|2018-03-05 16:35|1|1|"Teachers in Oklahoma are angry. They are threatening to follow West Virginia educators in statewide strike action against an intransigent legislature entirely beholden to the energy industries and big businesses. # OklaEd # OklahomaTeachers # cwaWVstronghttps://twitter.com/IYSSE_US/status/970665782085484547 …"|||# # #|"970684125458857985"|https://twitter.com/JerryWhiteSEP/status/970684125458857985
WSWSMedia|2018-03-05 15:33|3|4|"Teachers in Oklahoma are angry. They are threatening to follow West Virginia educators in statewide strike action against an intransigent legislature entirely beholden to the energy industries and big businesses. # 55strong # 55Unitedhttps://twitter.com/IYSSE_US/status/970665782085484547 …"|||# #|"970668592336441345"|https://twitter.com/WSWSMedia/status/970668592336441345
LisaMcCormickNJ|2018-03-05 15:06|0|0|"West Virginia lawmakers passed an NRA-backed bill forcing private businesses to allow firearms in cars parked on their property."||||"970661807496056832"|https://twitter.com/LisaMcCormickNJ/status/970661807496056832
mizlilattitude1|2018-03-05 04:15|0|0|"Businesses owned by West Virginia Gov. Jim Justice took part in fraudulent transfers of property in an attempt to keep a Kentucky company from collecting on a multimillion-dollar court judgment, a lawsuit filed this week charges. September 15, 2017"||||"970498098349969408"|https://twitter.com/mizlilattitude1/status/970498098349969408
