username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
EnjoyTheSearch|2018-05-08 20:37|0|2|"@ RadGeekpartduex - The thing that strikes me most about this speech was his message to the Iranian people That clip will be circulated within the Iranian communities in 10 mins The Mullahs now have two wars. Syria and at home Trump will destroy his enemy from within - Sun Tzu"||@||"993922817010946049"|https://twitter.com/EnjoyTheSearch/status/993922817010946049
sebusher|2018-05-08 20:09|2|1|"# Israel announcing its troops on high alert for an attack in north of country over suspicious movement by military in syria just as # Trump is about to make his speech on the Iran nuclear deal...."|||# #|"993915841476427776"|https://twitter.com/sebusher/status/993915841476427776
EIWBM_Cat|2018-05-08 10:52|0|4|"(now, if the back brace was where she kept the speech about establishing a no fly zone in Syria, I might care... but... :))"||||"993775534474743809"|https://twitter.com/EIWBM_Cat/status/993775534474743809
Sam080416|2018-05-08 06:58|0|0|"@ charliepick did you see Barnaby Joyce speech as a/g PM about 7April 2017; BJ incoherent; LSales interviewed him bout Trump dropping cruise missiles on Syria. BJ embarrassing; grt material for you; just his misuse of imminent will make u laugh. warwick davis"||@||"993716654491095040"|https://twitter.com/Sam080416/status/993716654491095040
PolitiFact|2018-05-08 02:00|4|13|"# OHGov candidate @ Dennis_Kucinich said he didn’t hide a payment from a group for a speech about Syria. But he didn’t initially disclose the source on his campaign disclosure. https://bit.ly/2FjjSqk pic.twitter.com/4vqSPNO5mB"||@|#|"993641630925238272"|https://twitter.com/PolitiFact/status/993641630925238272
beyondpartypolt|2018-05-07 21:18|0|1|"Pro-war apologists of insane terrorists want UK to bomb Syria. Can't allow free-speech about insane terrorists, their backers, victims of terrorists, how media cover wars - only info on that dictator. Persuaded Leeds Council to ban anti-war seminar by smearing of panel speakers. https://twitter.com/Shelaco/status/993557691753795584 …"||||"993570864053538816"|https://twitter.com/beyondpartypolt/status/993570864053538816
DrLeoStrauss|2018-05-07 19:45|0|1|". @ brhodes, the young Obama staffer w/ a creative writing college degree, mind-melded w/ PBO over essentially sub-tweeting Neocons (& their R2P cousins) from # Syria to # Ukraine after 2011. See Obama’s West Point speech etc. The point? Thread is not snark but about foundations. ##"||@|# # # #|"993547351305441282"|https://twitter.com/DrLeoStrauss/status/993547351305441282
watchman_ray|2018-05-06 06:35|0|0|"PM Netanyahu Gives ‘War Time’ Speech About Iran Nuclear Program After Israel Launches Blistering Missile Strike On Iranian Outposts In Syria https://ift.tt/2HJkoo1 pic.twitter.com/Ir65dYziZS"||||"992986120152670208"|https://twitter.com/watchman_ray/status/992986120152670208
debba1953|2018-05-06 01:58|0|0|"Yeah right gee want to hear about Korea Syria the speech by Macron which both MSNBC and Fox unlike the tabloid CNN talk about a Koolaide drinker"||||"992916481456226304"|https://twitter.com/debba1953/status/992916481456226304
DreamescapePs|2018-05-05 21:28|0|0|"If you call them Alqaeda affilates just say that you don't give a fuck about arab lifes & just care to build Rojava even if it mean to keep the rest of Syria in slavery,freedom of speech shouldn't be abused to smear people who save innocents under the rubbles & get killed for it"||||"992848483097960449"|https://twitter.com/DreamescapePs/status/992848483097960449
TylerDurdenHere|2018-05-05 00:30|0|0|"Plz include this excellent speech by @ georgegalloway in your next piece on # Syria. Amazing it was in 2013 & nothing has changed since, same # fakenews about chemical attacks. ps: guess who is the man sitting beside Galloway (shhhhh ... he is @ jeremycorbyn)https://m.youtube.com/watch?v=WPh4_wWuB6g …"||@ @|# #|"992531997192048641"|https://twitter.com/TylerDurdenHere/status/992531997192048641
techdino|2018-05-04 23:47|0|0|"@ realDonaldTrump OMG Mr. President.. loved, loved, loved your speech at the NRA conference.. you were on fire Though I was pissed about Syria because I think that you were misinformed.. I still support you wholeheartedly"||@||"992521027598110724"|https://twitter.com/techdino/status/992521027598110724
ScottPesner|2018-05-04 13:16|0|0|"Should i pull up the speech where he is ranting he is the law and order candidate How about the dual military interventions in Syria Did you know right now,under Trump there are American troops fighting in Yemen? How is any of that libertarian ,do you know what a libertarian is?"||||"992362306259439616"|https://twitter.com/ScottPesner/status/992362306259439616
2flamesburning1|2018-05-03 22:33|3|2|"Iraqi Shia started a hateful speech in the middle of Damascus about sunni islam .. he was arrested and awaiting expulsion back to Iraq. . Syrian government is secular and refuse hateful religious proselytising. Syria is majority sunni & 15 millions of people live govt area https://twitter.com/Thecenturion7/status/992089819009372161 …"||||"992140013939843072"|https://twitter.com/2flamesburning1/status/992140013939843072
mirandadevine|2018-05-03 13:25|13|40|"NSW Premier @ GladysB gives a charming speech about her childhood in North Ryde as the conscientious daughter of Armenian migrants (via Syria), neither of whom finished high school. # sydneyinstitute"||@|#|"992002253853609984"|https://twitter.com/mirandadevine/status/992002253853609984
RussiaConnects|2018-05-03 10:49|8|8|"It seems @ BBC @ Guardian @ TheTimes & @ SkyNews wish to negate & nullify any alternate view on Syria. What does this say about their supposed defense of free speech or their supposed support of dissent in times when all around approve war? @ JohnSimpsonNews @ BowenBBC @ bbclysedoucetpic.twitter.com/93AOROHwHo"||@ @ @ @ @ @ @||"991962933935722496"|https://twitter.com/RussiaConnects/status/991962933935722496
haloefekti|2018-05-02 22:24|2|4|"Gadaffi gives a speech about American wars as Syria 's Assad laugh at his claims. Would not laugh now. (Not the actual video which I watched this morning, but screencapture) pic.twitter.com/Pa3nj0VGai"||||"991775531938041856"|https://twitter.com/haloefekti/status/991775531938041856
watchman_ray|2018-05-02 02:49|0|0|"PM Netanyahu Gives ‘War Time’ Speech About Iran Nuclear Program After Israel Launches Blistering Missile Strike On Iranian Outposts In Syria https://ift.tt/2HJkoo1 pic.twitter.com/CN4Um2IBC7"||||"991479811775389697"|https://twitter.com/watchman_ray/status/991479811775389697
eRepublicUSA|2018-05-02 02:42|0|0|"there are other quotes by Bibi where he says nasty things about the US in secret. Gotta realize he can blackmail anyone in Congress... plus, Rothschilds need more central banks in Iran/Syria + MIC needs wars. Bibi got 29 standing ovations in his speech to Congress in 2011 (?)"||||"991477897243209728"|https://twitter.com/eRepublicUSA/status/991477897243209728
RawDawgBuffalo|2018-05-01 18:36|0|0|"Israel Closes Airspace Near Syria Ahead of Netanyahu Speech With “Dramatic News About Iran”; Oil Surges https://www.zerohedge.com/news/2018-04-30/israel-closes-airspace-near-syria-border-ahead-significant-netanyahu-speech-iran …"||||"991355652810461185"|https://twitter.com/RawDawgBuffalo/status/991355652810461185
anas_syria|2018-05-01 17:44|0|0|"Here’s what the internet had to say about Netanyahu's Iran speech https://youtu.be/Ej3dm75koCI  via @ YouTube"||@||"991342700728287233"|https://twitter.com/anas_syria/status/991342700728287233
LaurenceKendal1|2018-05-01 15:21|1|4|"The recent attack on the Syrian Military Base and Bibi's recent speech about Iran's quest for the bomb and rumors that Israeli jets penetrated Iranian airspace undetected, show Netanyahu is going all out to start in a war Syria/Iran or get the U.S. to do it for him."||||"991306546234699777"|https://twitter.com/LaurenceKendal1/status/991306546234699777
1Anson1|2018-05-01 14:52|0|0|"PM Netanyahu Gives 'War Time' Speech About Iran Nuclear Program After Israel Launches Blistering Missile Strike On Iranian Outposts In Syria • Now The End Begins The Syrian army confirmed that Sunday that several military bases in northern Syria were struck in an attack blamed"||||"991299307084173312"|https://twitter.com/1Anson1/status/991299307084173312
Hamburg_klein|2018-05-01 13:09|0|0|"BREAKING: WE WILL BE LIED TO ONCE AGAIN VIA A SPEECH AT 8PM. TUNE IN AND MAKE SURE NOT TO MISS THE NEW LIES FROM THE OG LIAR WHO’S UNIQUELY QUALIFIED FOR THIS ROLE GIVEN HIS EXPERIENCE LYING TO US ABOUT IRAQ AND SYRIA"||||"991273286553260032"|https://twitter.com/Hamburg_klein/status/991273286553260032
Hamburg_klein|2018-05-01 13:08|0|0|"BREAKING: WE WILL BE LIED TO ONCE AGAIN VIA A SPEECH AT 8PM. TUNE IN AND MAKE SURE NOT TO MISS THE NEW LIES FROM THE OG LIAR WHO’S UNIQUELY QUALIFIED FOR THIS ROLE GIVEN HIS EXPERIENCE LYING TO US ABOUT IRAQ AND SYRIA"||||"991273023163584512"|https://twitter.com/Hamburg_klein/status/991273023163584512
noiranwarorg|2018-05-01 11:15|0|0|"Watch the fool version of the madman's speech and remember this: They lied to you about Iraq. They lied to you about Libya. They lied to you about Syria. And now they are lying about Iran. NO IRAN WAR! NO IRAQ, LIBYA, SYRIA REVISITED! https://www.facebook.com/noiranwar.org/posts/1682059295247545 …"||||"991244671203598336"|https://twitter.com/noiranwarorg/status/991244671203598336
janoberg|2018-05-01 08:27|1|4|"EARLY WARNING Suspected Israeli strikes hit Iran-linked targets in Syria, escalating regional tensions Together with Netanyauhu's speech last night about Iran's breaking the JPCOA nuclear deal a very serious situation. pic.twitter.com/0VW3SByQHY"||||"991202388173344768"|https://twitter.com/janoberg/status/991202388173344768
infocyde|2018-05-01 05:23|0|1|"PM Netanyahu Gives ‘War Time’ Speech About Iran Nuclear Program After Israel Launches Blistering Missile Strike On Iranian Outposts In Syria http://www.nowtheendbegins.com/pm-netanyahu-to-give-speech-after-israel-launches-blistering-missile-strike-on-iranian-outposts-in-syria/ …"||||"991156239508889600"|https://twitter.com/infocyde/status/991156239508889600
deepspaceprobe2|2018-05-01 05:10|0|0|"Israel Closes Airspace Near Syria Border Ahead Of Netanyahu Speech With "Dramatic News About Iran" https://www.zerohedge.com/news/2018-04-30/israel-closes-airspace-near-syria-border-ahead-significant-netanyahu-speech-iran …"||||"991152734341656577"|https://twitter.com/deepspaceprobe2/status/991152734341656577
1Anson1|2018-05-01 04:31|0|0|"PM Netanyahu Gives ‘War Time’ Speech About Iran Nuclear Program After Israel Launches Blistering Missile Strike On Iranian Outposts In Syria http://www.nowtheendbegins.com/pm-netanyahu-to-give-speech-after-israel-launches-blistering-missile-strike-on-iranian-outposts-in-syria/ …"||||"991142955418374144"|https://twitter.com/1Anson1/status/991142955418374144
HaroldHodson2|2018-05-01 03:51|0|0|"PM Netanyahu Gives ‘War Time’ Speech About Iran Nuclear Program After Israel Launches Blistering Missile Strike On Iranian Outposts In Syria http://www.nowtheendbegins.com/pm-netanyahu-to-give-speech-after-israel-launches-blistering-missile-strike-on-iranian-outposts-in-syria/ …"||||"991132930226376704"|https://twitter.com/HaroldHodson2/status/991132930226376704
ibangel|2018-05-01 02:56|0|0|"PM Netanyahu Gives 'War Time' Speech About Iran Nuclear Program After Israel Launches Blistering Missile Strike On Iranian Outposts In Syria • Now The End Begins http://www.nowtheendbegins.com/pm-netanyahu-to-give-speech-after-israel-launches-blistering-missile-strike-on-iranian-outposts-in-syria/ …"||||"991119046237044736"|https://twitter.com/ibangel/status/991119046237044736
CynthiaPirl|2018-05-01 02:49|0|0|""Israel Closes Airspace Near Syria Border Ahead Of Netanyahu Speech With "Dramatic News About Iran"; Oil Surges" https://www.zerohedge.com/news/2018-04-30/israel-closes-airspace-near-syria-border-ahead-significant-netanyahu-speech-iran … # Pray4DJT"|||#|"991117278807642112"|https://twitter.com/CynthiaPirl/status/991117278807642112
mzl953|2018-05-01 02:21|0|0|"PM Netanyahu Gives ‘War Time’ Speech About Iran Nuclear Program After Israel Launches Blistering Missile Strike On Iranian Outposts In Syria http://www.nowtheendbegins.com/pm-netanyahu-to-give-speech-after-israel-launches-blistering-missile-strike-on-iranian-outposts-in-syria/ …"||||"991110336957812736"|https://twitter.com/mzl953/status/991110336957812736
redheadgeometry|2018-05-01 01:32|0|0|"Israel Closes Airspace Near Syria Border Ahead Of Netanyahu Speech With "Dramatic News About Iran"; Oil Surges | Zero Hedge https://www.zerohedge.com/news/2018-04-30/israel-closes-airspace-near-syria-border-ahead-significant-netanyahu-speech-iran …. The book can not be imitated played out like a game of cards,blessed are the peaceful for their souls contain GOd, in truth &love"||||"991098051266826240"|https://twitter.com/redheadgeometry/status/991098051266826240
undergroundexp|2018-05-01 01:11|0|0|"Israeli War Criminal Benjamin Netanyahu Determined to Goad Trump into Attacking IranIsrael Closes Airspace Near Syria Border Ahead Of Netanyahu Speech With “Dramatic News About Iran”; Oil Surgeshttps://bit.ly/2I3zqE4"||||"991092788409253888"|https://twitter.com/undergroundexp/status/991092788409253888
NippySweetyLass|2018-05-01 00:02|3|3|"Western 'left': "Genocide in Syria? Meh. Dispossession of half the population? Whatevs. Ongoing Nakba & worst humanitarian catastrophe in living history? Yawn." Same Western 'left': " Trump bombed an empty airbase? FURY! Netanyahu made a hot-air speech about Iran? OUTRAGE!" pic.twitter.com/2elc3C2ftZ"||||"991075379136917506"|https://twitter.com/NippySweetyLass/status/991075379136917506
Motivated2insp_|2018-05-01 00:02|0|0|"Israel Closes Airspace Near Syria Border Ahead Of Netanyahu Speech With "Dramatic News About Iran"; Oil Surges | Zero Hedge https://www.zerohedge.com/news/2018-04-30/israel-closes-airspace-near-syria-border-ahead-significant-netanyahu-speech-iran …"||||"991075352859627521"|https://twitter.com/Motivated2insp_/status/991075352859627521
jhartfield72|2018-04-30 23:43|0|1|"Israel Closes Airspace Near Syria Border Ahead Of Netanyahu Speech With "Dramatic News About Iran"; Oil Surges https://www.zerohedge.com/news/2018-04-30/israel-closes-airspace-near-syria-border-ahead-significant-netanyahu-speech-iran …"||||"991070525396017153"|https://twitter.com/jhartfield72/status/991070525396017153
MarketSpartans|2018-04-30 23:23|0|0|"– Israel Closes Airspace Near Syria Ahead of Netanyahu Speech With “Dramatic News About Iran”; Oil Surges http://www.marketspartans.com/2018/04/israel-closes-airspace-near-syria-ahead-of-netanyahu-speech-with-dramatic-news-about-iran-oil-surges/ …"||||"991065603887820801"|https://twitter.com/MarketSpartans/status/991065603887820801
edmecka|2018-04-30 23:00|0|0|"Israel Closes Airspace Near Syria Border Ahead Of Netanyahu Speech With “Dramatic News About Iran”; Oil Surges | http://ow.ly/7Eye30jL16A  via @ edmecka"||@||"991059722051702785"|https://twitter.com/edmecka/status/991059722051702785
PS641600|2018-04-30 22:54|0|0|"Israel Closes Airspace Near Syria Border Ahead Of Netanyahu Speech With "Dramatic News About Iran"; Oil Surges http://feedproxy.google.com/~r/zerohedge/feed/~3/l9iSfvLMP24/israel-closes-airspace-near-syria-border-ahead-significant-netanyahu-speech-iran …"||||"991058237079408640"|https://twitter.com/PS641600/status/991058237079408640
onestopshop_ca|2018-04-30 22:44|0|0|"Israel Closes Airspace Near Syria Border Ahead Of Netanyahu Speech With "Dramatic News About Iran"; Oil Surges - https://onestopshop.ca/israel-closes-airspace-near-syria-border-ahead-of-netanyahu-speech-with-dramatic-news-about-iran-oil-surges/ …pic.twitter.com/ZQuGjUL65L"||||"991055819234918400"|https://twitter.com/onestopshop_ca/status/991055819234918400
jeffpsd|2018-04-30 22:34|0|0|"Israel Closes Airspace Near Syria Border Ahead Of Netanyahu Speech With "Dramatic News About Iran"; Oil Surges | Zero Hedge https://www.zerohedge.com/news/2018-04-30/israel-closes-airspace-near-syria-border-ahead-significant-netanyahu-speech-iran …"||||"991053259954532352"|https://twitter.com/jeffpsd/status/991053259954532352
mgordon2008|2018-04-30 22:09|1|0|"# Israel Closes Airspace Near # Syria Border Ahead Of # Netanyahu Speech With "Dramatic News About # Iran"; Oil Surges | Zero Hedge https://www.zerohedge.com/news/2018-04-30/israel-closes-airspace-near-syria-border-ahead-significant-netanyahu-speech-iran …"|||# # # #|"991046794099359744"|https://twitter.com/mgordon2008/status/991046794099359744
corndnc1|2018-04-30 21:00|0|0|"via PM Netanyahu Gives ‘War Time’ Speech About Iran Nuclear Program After Israel Launches Blistering Missile Strike On Iranian Outposts In Syria • Now The End Begins http://gwn-12.org/2018/04/30/via-pm-netanyahu-gives-war-time-speech-about-iran-nuclear-program-after-israel-launches-blistering-missile-strike-on-iranian-outposts-in-syria-%e2%80%a2-now-the-end-begins/ …"||||"991029656164892672"|https://twitter.com/corndnc1/status/991029656164892672
highlightbibles|2018-04-30 20:58|0|1|"PM Netanyahu Gives 'War Time' Speech About Iran Nuclear Program After Israel Launches Blistering Missile Strike On Iranian Outposts In Syria • Now The End Begins http://www.nowtheendbegins.com/pm-netanyahu-to-give-speech-after-israel-launches-blistering-missile-strike-on-iranian-outposts-in-syria/ …"||||"991029124947902469"|https://twitter.com/highlightbibles/status/991029124947902469
NowTheEndBegins|2018-04-30 20:49|15|10|"PM Netanyahu Gives 'War Time' Speech About Iran Nuclear Program After Israel Launches Blistering Missile Strike On Iranian Outposts In Syria # IranNuclearDeal # SyriaStrikes # Israel http://www.nowtheendbegins.com/pm-netanyahu-to-give-speech-after-israel-launches-blistering-missile-strike-on-iranian-outposts-in-syria/ …"|||# # #|"991026794731069443"|https://twitter.com/NowTheEndBegins/status/991026794731069443
JoneveMcCormick|2018-04-30 20:45|0|1|"Israel Closes Airspace Near Syria Border Ahead Of Netanyahu Speech With "Dramatic News About Iran"; Oil Surges | Zero Hedge https://www.zerohedge.com/news/2018-04-30/israel-closes-airspace-near-syria-border-ahead-significant-netanyahu-speech-iran …"||||"991025829541888000"|https://twitter.com/JoneveMcCormick/status/991025829541888000
AnnYaggie|2018-04-30 20:40|0|0|"ISRAEL CLOSES AIRSPACE NEAR SYRIA AHEAD OF NETANYAHU SPEECH WITH “DRAMATIC NEWS ABOUT IRAN”; OIL SURGES Moments ago, Israel’s... https://www.blacklistednews.com/article/65507/israel-closes-airspace-near-syria-ahead-of-netanyahu-speech-with-dramatic-news-about-iran-oil.html …"||||"991024536446480384"|https://twitter.com/AnnYaggie/status/991024536446480384
