35|#NoticiasTijuana#NoticiasMéxico Tras las revelaciones de la operación de la firma tecnológica Cambridge Analytica para diseñar la estrategia electoral de Donald Trump usando Facebook como principal plataforma para la campaña presidencial de 2016 en... https://goo.gl/M8tBgt|979378627333836801|0.5928
36|Cambridge Analytica parent company manipulated Nigeria’s 2007 election, documents show. Practice makes perfect @ ChrisCuomo @ NBCNews @ realDonaldTrump @ sam_vinogradhttps://www.theglobeandmail.com/world/article-cambridge-analytica-parent-company-manipulated-nigerias-2007-election/ …|979378481925562368|0.5279
37|What about @ realDonaldTrump paying the British company Cambridge Analytica for 50 Million Facebook users personal info so he would know who to send Pro Trump ads to and who to send Anti Hillary Propaganda to? Watchdog investigating alleged FISA abuses http://video.foxnews.com/v/5760348222001/ …|979378089326268421|0.6153
38|Podcast Fogo e Fúria. Donald Trump teria sido eleito sem a Cambridge Analytica e o Facebook? http://publico.pt/1808494|979377273131487233|0.7185
39|Podcast Fogo e Fúria. Donald Trump teria sido eleito sem a Cambridge Analytica e o Facebook? http://publico.pt/1808494|979377270954561536|0.7185
40|#NoticiasTijuana#NoticiasMéxico Tras las revelaciones de la operación de la firma tecnológica Cambridge Analytica para diseñar la estrategia electoral de Donald Trump usando Facebook como principal plataforma para la campaña presidencial de 2016 en... https://goo.gl/iWeZCP|979377016783941633|0.5928
41|But no comment on Facebook/Cambridge Analytica? @ realDonaldTrump is a coward and a . https://www.washingtonpost.com/news/business/wp/2018/03/29/trump-targets-amazon-in-morning-twitter-attack/?utm_term=.f7e03ef95b3f …|979373658304077825|0.6575
42|Grass Roots... brought to you by Cambridge Analytica... mmm hmmm|979371951738142726|0.7325
43|So I don’t think Trump actually won this election. With everything between Trump & Putin & Cambridge Analytica & voter rolls. That being said, I’ll never understand how anyone would vote for Donald Trump. # TrumpRussia # TheResistance|979371766593224704|0.8838
44|Christopher Wylie reveló que la firma Cambridge Analytica robó información de Facebook, con el fin de utilizarla en favor de la campaña de Donald Trump » http://bit.ly/ChrisWylie pic.twitter.com/VFRd7f01OM|979367653243604992|0.6196
45|Marian Kamensky „Why Trump is President“ Das britische Unternehmen Cambridge Analytica ist seit jeher umstritten. Es rühmt sich, Donald Trump mit der „Expertise und den Einsichten“ versorgt zu haben, die ihm... https://www.facebook.com/Houndsandpeople/posts/1858395100871635 …|979365097989603330|0.8215
46|@ EmmanuelMacron Et cette saloperie d’Angleterre accuse Poutine la Grande Russie ? La société britannique d’analyse de données Cambridge Analytica a été accusée d’utiliser Facebook pour soutenir l’élection présidentielle de Donald Trump. https://www.francetvinfo.fr/internet/reseaux-sociaux/facebook/pourquoi-il-est-impossible-de-proteger-ses-donnees-personnelles-quand-on-a-un-compte-facebook_2667380.html …pic.twitter.com/ZJKAAyXYxO|979363815262388226|0.6226
47|Me apavorei e corri para alterar a senha, mas sigo com a impressão de que fui vítima de hackers e em breve a Cambridge Analytica vai passar minhas informações confidenciais ao Donald Trump.|979362885284651008|0.7659
48|True. Putin put a lot of thought into it. He hired some of the best propagandists in the world like Cambridge Analytica and the NRA.|979362198207320076|0.5682
49|How do you feel about Facebook/Cambridge Analytica/manipulation of the electorate?...<<<crickets>>>|979359773169766402|0.5747
50|2. Bolton can’t be National Security..investigate Cambridge Analytica. Pence read the first letter DT wrote about Comey. Indict him.McGowan asking Sessions to not recuse himself. Sessions: perjury and breach of recusal, indict him. DTJr indicted Crimes agsinst US.|979358919066898432|0.5176
51|Flynn, Papadop, Gates, Van der Zwann =FLIPPED! Manafort INDICTED. 13 Russians, 3 entities INDICTED on conspiracy against USA. Pinedo plea. Jr tower mtg. Kush backchannels w dictators. Deutsche bank. Cambridge Analytica. Facebook. Nunberg. Mueller knows trump’s a traitor.|979358350155702272|0.4953
52|Flynn, Papadop, Gates, Van der Zwann =FLIPPED! Manafort INDICTED. 13 Russians, 3 entities INDICTED on conspiracy against USA. Pinedo plea. Jr tower mtg. Kush backchannels w dictators. Deutsche bank. Cambridge Analytica. Facebook. Nunberg. Mueller knows trump’s a traitor.|979358320032210944|0.4953
53|Flynn, Papadop, Gates, Van der Zwann =FLIPPED! Manafort INDICTED. 13 Russians, 3 entities INDICTED on conspiracy against USA. Pinedo plea. Jr tower mtg. Kush backchannels w dictators. Deutsche bank. Cambridge Analytica. Facebook. Nunberg. Mueller knows trump’s a traitor.|979358290365829122|0.4953
54|2016 elections illegitimate. trump and GOP installed by Putin and Semion Mogilevich and Nix and Zuckerberg and Mercers and other cronies, thugs and dictators. Cambridge Analytica- military psy-ops used against American civilians. Warfare.|979358160648589314|0.5152
55|Flynn, Papadop, Gates, Van der Zwann =FLIPPED! Manafort INDICTED. 13 Russians, 3 entities INDICTED on conspiracy against USA. Pinedo plea. Jr tower mtg. Kush backchannels w dictators. Deutsche bank. Cambridge Analytica. Facebook. Nunberg. Mueller knows trump’s a traitor.|979357521545715712|0.4953
