username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
thisgyde|2018-04-11 16:51|0|0|"NOT THE CHICK-FIL-A APPRECIATION DAY PAGE?!?! https://twitter.com/SenTedCruz/status/983820990659616768 …"||||"984081461618802689"|https://twitter.com/thisgyde/status/984081461618802689
RealTuckKibbee|2018-04-11 14:50|0|0|"Don't mess with a man's Spicy Deluxe Sandwich™... Ted Cruz to Zuckerberg - "Facebook has initially shut down the Chick-Fil-A Appreciation Day page...To a great many Americans that appears to be a pervasive pattern of political bias.""||||"984051066504392710"|https://twitter.com/RealTuckKibbee/status/984051066504392710
MDidaskalos|2018-04-11 14:23|4|6|"Ted Cruz Grills Mark Zuckerberg Over Facebook’s Political Bias, Censorship "In addition to that, Facebook has initially shut down the ‘Chick-Fil-A Appreciation Day’ page,... has blocked over two dozen Catholic pages, ..." https://stream.org/ted-cruz-grills-mark-zuckerberg-facebooks-political-bias-censorship/ …"||||"984044243063894016"|https://twitter.com/MDidaskalos/status/984044243063894016
maladamus|2018-04-11 13:47|2|8|"Honestly I didn't know there was a holiday called Chick-Fil-A Appreciation Day until Cruz complained it wasn't celebrated correctly. # OverheardAtZuckHearings"|||#|"984035326523002880"|https://twitter.com/maladamus/status/984035326523002880
RothkoWoofed|2018-04-11 10:56|0|2|"It has just become unavoidably apparent to me that at the US Senate Committee Mark Zuckerberg was scolded by Ted Cruz - WHO RAN FOR PRESIDENT - about the fact that Facebook (momentarily) shut down the CHICK-FIL-A APPRECIATION DAY page."||||"983992210097102848"|https://twitter.com/RothkoWoofed/status/983992210097102848
Vincent9928|2018-04-11 09:04|0|0|"Facebook initially shut down the Chick-fil-A Appreciation Day page, blocked over two dozen Catholic pages, blocked Trump supporters Diamond and Silk’s page – with 1.2 million Facebook followers -- after determining their content and brand were 'unsafe to the community.'"||||"983964031454031872"|https://twitter.com/Vincent9928/status/983964031454031872
promuzi|2018-04-11 09:02|0|0|""Senator Ted Cruz used his questioning time to express outrage over Facebook’s alleged bias against Chick-Fil-A Appreciation Day. pic.twitter.com/dGlTeYepWu""||||"983963380007555072"|https://twitter.com/promuzi/status/983963380007555072
TwitJAKO|2018-04-11 09:01|0|0|"Senator Ted Cruz used his questioning time to express outrage over Facebook’s alleged bias against Chick-Fil-A Appreciation Day. pic.twitter.com/8IH7AlrGGP"||||"983963188092964866"|https://twitter.com/TwitJAKO/status/983963188092964866
chrysgeorge|2018-04-11 07:33|1|0|""Chick-fil-A Appreciation Day" "Facebook" # WednesdayWisdom O the Charlotte Observer opinion article “Warning; Chick-fil-A Facts are Toxic to Your Rage” https://youtu.be/l7css6Vnggo . Church|Orthodox · · open to all https://www.facebook.com/notes/chrys-george/the-orthodox-churchcatholic-that-is-universal-open-to-all/1569667609735239/ …."|||#|"983941000560291841"|https://twitter.com/chrysgeorge/status/983941000560291841
pfoaorpt|2018-04-11 06:42|0|0|"Not the chick-fil-a appreciation day page (!)"||||"983928355639640064"|https://twitter.com/pfoaorpt/status/983928355639640064
CoachPrawn|2018-04-11 06:06|0|0|"Cruz cited examples of conservative-leaning pages he said had been shut down, such as Chick-fil-A Appreciation Day and posts from a Fox News reporter&about the political leanings of Facebook employees... but about Russia and the 2016 election? Not so much. https://www.bloomberg.com/news/articles/2018-04-10/cruz-grills-zuckerberg-on-censorship-conservative-viewpoints …"||||"983919250481041408"|https://twitter.com/CoachPrawn/status/983919250481041408
dylanousley|2018-04-11 05:36|0|6|"Ted Cruz litterally asked why fb “shut down the Chick-fil-A appreciation day page”"||||"983911665585434624"|https://twitter.com/dylanousley/status/983911665585434624
algaraca|2018-04-11 04:06|0|1|"The brilliance of David Mayhew's Electoral Connection was not lost in today's Facebook hearing in the Senate Judicary & Commerce Committees. Exhibit A: Ted Cruz & Chick-Fil-A Appreciation Day # electoralconnectionpic.twitter.com/b0sWECXWUL"|||#|"983889016494800896"|https://twitter.com/algaraca/status/983889016494800896
CupcakeMrs1|2018-04-11 03:49|0|0|"Ted was so damn stupid trying to get Mark to pivot from data security subject. Shut up Mr. Chick Fill A Appreciation Day..dumb idiot! A GOOD TIME TO BOYCOTT CHICK FIL A https://twitter.com/politics_pr/status/983882442732855296 …"||||"983884666150277120"|https://twitter.com/CupcakeMrs1/status/983884666150277120
FriendEden100|2018-04-11 03:46|0|0|"@ SenTedCruz scolds # Zuckerberg for removing Chick-fil-A "customer appreciation day," saying # Zuckerberg is censoring Conservative Christians"||@|# #|"983884063533649922"|https://twitter.com/FriendEden100/status/983884063533649922
josi_elder|2018-04-11 03:38|0|0|"The Chick-fil-A appreciation day page was originally taken down. Tell me how that is bigoted. And I’m allowed to speak freely"||||"983881855366778881"|https://twitter.com/josi_elder/status/983881855366778881
7Kellx|2018-04-11 03:23|0|0|"Who had Ted Cruz being pissed that the Chick Fil A appreciation day page was suspended on their Facebook/Zuckerberg hearing Bingo card?? @ padamentalist"||@||"983878166069547008"|https://twitter.com/7Kellx/status/983878166069547008
andrewlainjr|2018-04-11 03:20|0|0|"Sen. Ted Cruz grilled Mark Zuckerberg but Cruz did so in a way where he questioned Facebook’s shutting down of pages for Chick-fil-A’s Appreciation Day and multiple Catholic fab pages"||||"983877496910336000"|https://twitter.com/andrewlainjr/status/983877496910336000
emdileo|2018-04-11 02:58|0|0|"Why did @ BarackObama exonerate cheatin' @ kfc while “Chick-Fil-A Appreciation Day” page had been missing since 2012? # DISGRACEFUL @ tedcruz https://youtu.be/LSBFTKI-zIM  https://twitter.com/gallonofallan/status/983845868796366848 …"||@ @ @|#|"983871900404285440"|https://twitter.com/emdileo/status/983871900404285440
ByJohnRRoby|2018-04-11 02:44|0|3|"“Chick-Fil-A Appreciation Day page” https://twitter.com/nycjim/status/983801838255398913 …"||||"983868246280388608"|https://twitter.com/ByJohnRRoby/status/983868246280388608
LeslieKFoster|2018-04-11 02:22|0|1|"Cruz more concerned about censorship of a Chick-fil-A Appreciation Day page than subversion of the election. Cruz presses Zuckerberg on alleged censorship of conservative speech http://thehill.com/policy/technology/382538-cruz-tangles-with-zuckerberg-over-censorship-of-conservative-speech …"||||"983862847389216769"|https://twitter.com/LeslieKFoster/status/983862847389216769
moistbreezy|2018-04-11 02:12|1|7|"ted cruz really pressed about facebook taking down national chick-fil-a appreciation day"||||"983860198556217344"|https://twitter.com/moistbreezy/status/983860198556217344
josi_elder|2018-04-11 02:03|0|0|"Since when is a Chick-fil-A Appreciation Day page racist?"||||"983858053656215552"|https://twitter.com/josi_elder/status/983858053656215552
