username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
weimdog|2018-05-02 05:09|0|0|"I'll see your 4,000 and raise you ONE MILLION voters who signed the petition to end the car tax that takes $750/year from working families."||||"991515063570776066"|https://twitter.com/weimdog/status/991515063570776066
Greg49741311|2018-05-02 04:57|0|8|"or you can vote according to your own pocketbook. gop wants to cut all govt assistance, gop is anti union, gop likes to cut corporate tax but raise middle class tax."||||"991512017432432640"|https://twitter.com/Greg49741311/status/991512017432432640
bknbwdwi|2018-05-02 04:36|0|0|"And that raise was supposed to pay for a new roof and new shower, and a down payment for a different vehicle (used). So enjoy your damn tax break."||||"991506687453351936"|https://twitter.com/bknbwdwi/status/991506687453351936
MattRisinger|2018-05-02 04:30|0|5|"I'm going to Haiti for a week in June on a Mission Trip to fix houses and work in an orphanage. Any chance you'd be willing to donate to my trip? Anything helps as I need to raise $10k in total support. Thanks for your consideration! (It's tax deductable) https://buff.ly/2vJPq9I"||||"991505100874100736"|https://twitter.com/MattRisinger/status/991505100874100736
RobertB42097127|2018-05-02 03:45|0|1|"Dont worry CA citizens, our new imbecilic govenor Murphy in NJ thinks your sanctuary state policy is so wonderful that he decided to implement it here. Just send everyone over, he'll welcome them with open arms, raise our taxes and go back to his ivory tower"||||"991493834168307712"|https://twitter.com/RobertB42097127/status/991493834168307712
pissedoffinri|2018-05-02 03:38|1|5|". @ RepCicilline Dave, I know several people who hold newly created jobs directly as a result of the tax cut. I know quite a few people who received substantial raises as well. Did you give a raise to your interns?? https://twitter.com/repcicilline/status/989240379768647681 …"||@||"991492154353647617"|https://twitter.com/pissedoffinri/status/991492154353647617
Rochchi3000|2018-05-02 03:09|0|1|"How about more programs that allow one parent to stay home, instead of offering insentives to go work and pay tax, while strangers raise your children, thats if all goes well!?!Protect all life-that includes, family unity! https://twitter.com/liberal_party/status/991406593701900288 …"||||"991484831560228864"|https://twitter.com/Rochchi3000/status/991484831560228864
givn2sin|2018-05-02 02:47|0|0|"How many people got a raise because of the tax breaks, raise your hand. How many billions were given to board members or used for stock buyback or otherwise lined rich fucks' pockets, shove your thumbs up your asses. Idiots. # KSFailedTaxExperiment goes Federal, y'all."|||#|"991479246911614976"|https://twitter.com/givn2sin/status/991479246911614976
CWRELCID|2018-05-02 02:41|0|0|"Pocahontas. How bout raise taxes on your voters to subsidize 200 jobs. Really. God only knows how the hell you get re-elected. Your just incompetent. Yea it’s this simple"||||"991477679034699777"|https://twitter.com/CWRELCID/status/991477679034699777
CauseforPaaws|2018-05-02 02:38|0|1|"Mr. Faso, you polies, give tax cuts to tremendously help the corporations, but you raise qualifying for a SNAP program? And to "incentivize saving for a rainy day or buying a car"? Man, you, not only, can NOT sing, but your dancing sucks as well. Two wings, same bird..."||||"991476905844006912"|https://twitter.com/CauseforPaaws/status/991476905844006912
Unfreakin|2018-05-02 02:07|3|5|"I am middle America mr @ VP and you certainly did NOT cut my taxes. NO you did not - what you did was raise my taxes and give huge breaks to your millionaire friends. This is criminal and you will be removed just like @ realdonaldtrumphttps://twitter.com/VP/status/991463501813178368 …"||@ @||"991469179181129728"|https://twitter.com/Unfreakin/status/991469179181129728
ceesp0trun|2018-05-02 01:51|0|2|"This administration is a disgrace. You allow elites to keep there money with promises of reinvestments. It’s not happening where I live. No pay raise but the cost of housing and health insurance is raising. Your tax cuts are widening the Rich/ middle class gap."||||"991465128661958657"|https://twitter.com/ceesp0trun/status/991465128661958657
Ocelcock|2018-05-02 01:46|0|0|"No, because your profit margin would be stagnant. The entire goal of a business is to maximize profit with low labor cost. Tax breaks on large corporations does not encourage them to help the poor or to raise wages"||||"991463812896346112"|https://twitter.com/Ocelcock/status/991463812896346112
AlphaLiberal16|2018-05-02 01:42|0|2|"Corps get 38% you get crumbs. Its simple, If you’re buying what Biggs is selling make the # My5Percent pledge. Get a 5% raise this year and your taxes go down 5% vote for him in November if not vote for the Democrat. 5% easy to remember in November you won’t even need a post card"|||#|"991462818099548161"|https://twitter.com/AlphaLiberal16/status/991462818099548161
pgh_law|2018-05-02 01:39|0|0|"Michael Cohen is now driving an Uber to raise money to pay his back taxi taxes. If you are in NYC, use the app to have an Uber pick you up. Maybe Michael will be your driver. Tell him you want to go to U.S. Courthouse in Manhattan."||||"991462152027430912"|https://twitter.com/pgh_law/status/991462152027430912
Emeraldluxury|2018-05-02 01:37|0|1|"Well capitalism has failed america during Bush w tax cuts and Reagsn had to raise taxes during his admin. We will watch as debt rate increases. When the gop steal the money you saved in social security to pay for it. Watch when they take your money"||||"991461734673100801"|https://twitter.com/Emeraldluxury/status/991461734673100801
MrMattlock40|2018-05-02 01:34|0|0|"Awe , someone was on my page. Isn't that sweet. Please don't count on the blue wave to save your party. It may be a ripple in states like California and New York but i don't see the Democrats winning on WE'LL RAISE YOUR TAXES AND SEND JOBS BACK TO OTHER COUNTRIES."||||"991460986744950785"|https://twitter.com/MrMattlock40/status/991460986744950785
AlphaLiberal16|2018-05-02 01:20|0|0|"Corps get 38% you get crumbs. Its simple, If you’re buying what Ducey is selling make the # My5Percent pledge. Get a 5% raise this year and your taxes go down 5% vote for him in November if not vote for the Democrat. 5% easy to remember in November you won’t even need a post card"|||#|"991457473826512896"|https://twitter.com/AlphaLiberal16/status/991457473826512896
Lvstarlet64|2018-05-02 01:09|0|0|"Just have to remember Dems are spouting they will do away with tax cuts, raise taxes and have Social Medicine just like the U.K. which will let your child die or maybe ur mom or dad that has Alzheimer's or Parkinson's."||||"991454610874187776"|https://twitter.com/Lvstarlet64/status/991454610874187776
WHS_Oney|2018-05-02 00:48|0|1|"It is one of the most paradoxical things in our society. "Why are schools underfunded?" "No tax revenue, we could raise your taxes to help pay for-" "Absolutely not! How dare you!""||||"991449360859877376"|https://twitter.com/WHS_Oney/status/991449360859877376
danr08736|2018-05-02 00:30|1|2|"You need to get grip, it’s the law. Why don’t you stand with the hard working Americans that will end up paying for these alyssum seekers. They will ultimately go on government programs, flood our schools and raise our property taxes and we will be told, “pay your fair share”"||||"991444704171646983"|https://twitter.com/danr08736/status/991444704171646983
USMCVet0231|2018-05-02 00:04|0|0|"Thank you @ CAGOP @ AnthonyCannella for your vote to RAISE gas prices in CA. CA has the highest gas taxes in the country thanks to this "Republican's" vote. # DumpCannella"||@ @|#|"991438247485030400"|https://twitter.com/USMCVet0231/status/991438247485030400
PrezTrumpBot|2018-05-02 00:00|0|0|"Thanks to @garyplayer, a disaster and 2017 will be allowed to disrespect. . long he doesn't lie-just wants to raise your taxes!"||@garyplayer||"991437263480479746"|https://twitter.com/PrezTrumpBot/status/991437263480479746
SuitUpMaine|2018-05-01 23:31|18|15|"Hear that, @ SenatorCollins? The tax bill you voted for is going to raise health premiums on the # ACA. Despite all the fanfare of your votes to "save the ACA" last year, you ended up voting to raise our rates after all. https://www.washingtonpost.com/news/wonk/wp/2018/05/01/trumps-former-health-secretary-americans-will-pay-more-because-gop-weakened-obamacare/ …"||@|#|"991429878699393025"|https://twitter.com/SuitUpMaine/status/991429878699393025
Starhawg|2018-05-01 23:27|0|1|"Pretty sure your idea was to raise taxes on everyone."||||"991428993646710785"|https://twitter.com/Starhawg/status/991428993646710785
arkhambw|2018-05-01 22:42|0|0|"Affordable car registration and gas tax is just as important but you help raise them to line your pocket in high speed train"||||"991417695642861568"|https://twitter.com/arkhambw/status/991417695642861568
pjm0512|2018-05-01 22:36|1|0|"There’d be absolutely no need to raise council tax if it wasn’t for the choking cuts Tameside has been subjected to by your party over the last 8 years. It’s hardly a popular decision to raise rates, and one that has been taken to counter these unnecessary financial cuts."||||"991416089434345472"|https://twitter.com/pjm0512/status/991416089434345472
MsCool62|2018-05-01 22:31|0|1|"SIR PLEASE TELL YOUR FATHER THAT WE THE REAL AMERICAN PATRIOTS WANT HIM TO SHUT OFF THE FUNDS FOR MUELLER AND HIS GANG OF THIEVES THAT HAVE STOLEN MILLIONS FROM US TAX PAYERS , WHO NEED A RAISE IN OUR SOCIAL SECURITY AND NOT $2 LIKE WE GOT LAST TIME . ALSO WE ARE SICK OF THEM."||||"991414862034092032"|https://twitter.com/MsCool62/status/991414862034092032
SerafiniFran|2018-05-01 21:55|2|4|"Republicans have been attacking social security since it's inception & not one single republican vote for social security, when you say Schumer wants to raise your taxes, lets be clear on who. Multi millionaires and very high income. Democrats favor the middle-class on down ."||||"991405795433738241"|https://twitter.com/SerafiniFran/status/991405795433738241
natiherron|2018-05-01 21:29|2|4|"Just because they may live in a home whose value has skyrocketed does not mean they are wealthy, they bought their homes when values to earnings were proportional. Asking for unfair taxes while you raise your incomes is shameful and a tax grab # bcpolihttp://vancouversun.com/news/local-news/attorney-general-david-eby-cancels-point-grey-town-hall-due-to-security-concerns …"|||#|"991399120249081856"|https://twitter.com/natiherron/status/991399120249081856
ConorErrey|2018-05-01 20:59|0|0|"If you want it free, then you can expect your taxes to raise dramatically, nothing is free.. over regulation will also assure many professionals to seek a profession not so controlled by government regulation, both quality/quantity of Doctors would decrease"||||"991391796818337792"|https://twitter.com/ConorErrey/status/991391796818337792
AdrianaKeehl|2018-05-01 20:37|1|5|"And so they said to Arizona teachers, "sure, you can have a raise, but we're going to raise your property tax." And Arizona teachers said, "yeah the fuck right""||||"991386031088791552"|https://twitter.com/AdrianaKeehl/status/991386031088791552
floydesqueda64|2018-05-01 20:36|0|0|"Wikipedia says Coming into office, your priority was to perform rigorous performance audits to help balance the budget. What happened instead you raise our taxes, lose millions, run business out, let Oregon turn into Bumsville . GET OUT!!!"||||"991385844249325568"|https://twitter.com/floydesqueda64/status/991385844249325568
oscarvpearson|2018-05-01 20:28|0|0|"CULTURE SHIFT: NFL Star Reggie Bush Gets Conservative On Twitter https://And Pelosi lead Democrats want to raise your taxes as soon as possible. Take a look at what Moonbeam did to CA!"||||"991383804001611777"|https://twitter.com/oscarvpearson/status/991383804001611777
MaxTax14|2018-05-01 20:18|0|1|"The lefties plan to continually raise all taxes (& borrow) to finance their ideological follies & foibles is not sustainable by any measure. FYI,voters have caught onto your trickery, # CdnPoli # MbPoli"|||# #|"991381396898770944"|https://twitter.com/MaxTax14/status/991381396898770944
PepperGii|2018-05-01 20:17|0|0|"WELL maybe you shouldn't raise their property values and make them pay more taxes. Maybe you shouldn't charge them $200 for water when they used to be around $20 for water. You make up your own problem and then whine about them."||||"991381178564448258"|https://twitter.com/PepperGii/status/991381178564448258
mwille1|2018-05-01 20:08|0|0|""RT. @ senmarcorubio @ marcorubio Way to go, Marco, talking out of both sides of your mouth again, 1st your touting tax cuts, now your saying they don't do regular people any goo, just corporations. I got a raise, be it however small. Count on this, NO MORE VOTES FOR YOU!""||@ @||"991378826683998208"|https://twitter.com/mwille1/status/991378826683998208
MkBachman|2018-05-01 19:45|0|0|"Your tax woes are due to our sleezy legislature continually raising our taxes. With that said, I got a bonus and pay raise. Will even out the unfair tax issues California has placed on us."||||"991373102171930625"|https://twitter.com/MkBachman/status/991373102171930625
